Inf number: 1,250.1540184020996,tiger cat,283,[8.048399537801743],tabby,282,[12.099940329790115],Egyptian cat,286,[68.82900595664978]
Inf number: 2,241.35804176330566,tiger cat,283,[8.048399537801743],tabby,282,[12.099940329790115],Egyptian cat,286,[68.82900595664978]
