,model_name,latency,thread
0,mobilenetv2-12,0.1017840049999563,3.0
1,mobilenetv2-12,0.0946507580000002,3.0
2,mobilenetv2-12,0.1029240999999956,3.0
3,mobilenetv2-12,0.0920903109999926,3.0
4,mobilenetv2-12,0.0919584590000113,3.0
5,mobilenetv2-12,0.0927717550000011,3.0
6,mobilenetv2-12,0.0920523659999617,3.0
7,mobilenetv2-12,0.0919352919999596,3.0
8,mobilenetv2-12,0.0918832740000539,3.0
9,mobilenetv2-12,0.0920973659999617,3.0
10,mobilenetv2-12,0.0929003480000005,3.0
11,mobilenetv2-12,0.0922845709999933,3.0
12,mobilenetv2-12,0.0909149020000086,3.0
13,mobilenetv2-12,0.093685645999983,3.0
14,mobilenetv2-12,0.0930798859999981,3.0
15,mobilenetv2-12,0.0936976639999898,3.0
16,mobilenetv2-12,0.0933738680000146,3.0
17,mobilenetv2-12,0.093205662999992,3.0
18,mobilenetv2-12,0.0933794970000008,3.0
19,mobilenetv2-12,0.0906817719999821,3.0
20,mobilenetv2-12,0.0934432200000401,3.0
21,mobilenetv2-12,0.0924145889999863,3.0
22,mobilenetv2-12,0.0962189079999689,3.0
23,mobilenetv2-12,0.0921498850000261,3.0
24,mobilenetv2-12,0.09197118000003,3.0
25,mobilenetv2-12,0.0927737189999788,3.0
26,mobilenetv2-12,0.0927152930000261,3.0
27,mobilenetv2-12,0.0928806070000405,3.0
28,mobilenetv2-12,0.0915859400000158,3.0
29,mobilenetv2-12,0.0932447380000098,3.0
30,mobilenetv2-12,0.0930197929999963,3.0
31,mobilenetv2-12,0.0916158659999837,3.0
32,mobilenetv2-12,0.0937819039999681,3.0
33,mobilenetv2-12,0.0915236060000097,3.0
34,mobilenetv2-12,0.092316736999976,3.0
35,mobilenetv2-12,0.0915129580000098,3.0
36,mobilenetv2-12,0.0938406829999962,3.0
37,mobilenetv2-12,0.0933617939999749,3.0
38,mobilenetv2-12,0.0886951589999966,3.0
39,mobilenetv2-12,0.0920268290000194,3.0
40,mobilenetv2-12,0.0859411750000163,3.0
41,mobilenetv2-12,0.0915927359999955,3.0
42,mobilenetv2-12,0.0891037890000348,3.0
43,mobilenetv2-12,0.0919148289999611,3.0
44,mobilenetv2-12,0.0861351010000248,3.0
45,mobilenetv2-12,0.0858485080000264,3.0
46,mobilenetv2-12,0.0892212890000223,3.0
47,mobilenetv2-12,0.0858388780000041,3.0
48,mobilenetv2-12,0.0901692159999925,3.0
49,mobilenetv2-12,0.0852274520000264,3.0
50,mobilenetv2-12,0.0851792109999678,3.0
51,mobilenetv2-12,0.0867008969999574,3.0
52,mobilenetv2-12,0.0841354879999585,3.0
53,mobilenetv2-12,0.0838870810000003,3.0
54,mobilenetv2-12,0.0831483760000537,3.0
55,mobilenetv2-12,0.0842731540000158,3.0
56,mobilenetv2-12,0.0941737189999685,3.0
57,mobilenetv2-12,0.0927899960000218,3.0
58,mobilenetv2-12,0.0932826629999681,3.0
59,mobilenetv2-12,0.0931392190000224,3.0
60,mobilenetv2-12,0.0920761979999724,3.0
61,mobilenetv2-12,0.0933013850000179,3.0
62,mobilenetv2-12,0.0943917010000063,3.0
63,mobilenetv2-12,0.0945316460000071,3.0
64,mobilenetv2-12,0.09135932800001,3.0
65,mobilenetv2-12,0.0910482710000337,3.0
66,mobilenetv2-12,0.0919151980000378,3.0
