model_name,os,api,inference type,latency,top1,top5,map,miou
mobilenet_v2,raspberryos,pytorch,class,"[1.5486246430000392, 1.5060532840000178, 0.3404991470001732, 0.3421368890001304, 0.3402892609999526, 0.340028041000096, 0.3472603699999581, 0.350277134999942, 0.3424859040001138, 0.3429695639999863, 0.3428167700001268, 0.3415138370000932, 0.339094538999916, 0.3422568240000601, 0.3436967249999725, 0.3431844360000013, 0.344664954000109, 0.3435357130001648, 0.342916649000017, 0.3435553290000825, 0.3428395810001348, 0.3449190310000176, 0.3439450519999809, 0.3434023190000062, 0.3438477949998741, 0.3468896790000144, 0.3438419649999105, 0.343410047999896, 0.3447429559998909, 0.3431937390000712, 0.3452490269999089, 0.3411170900001252, 0.3399514959999123, 0.340421901000127, 0.3384237279999524, 0.3408348219998061, 0.3386054150000745, 0.3407122359999448, 0.3411482500000602, 0.3512362690000827, 0.3400754159999906, 0.3472999610000897, 0.339041122000026, 0.3429092500000479, 0.3437644830000863, 0.3420964329998242, 0.3415121470000031, 0.3422644910001509, 0.3444234040000538, 0.3444642760000533, 0.3406748160000461, 0.3443072430000029, 0.3409665189999487, 0.3431730980000793, 0.3403553619998547, 0.3450126689999706, 0.3404986430000463, 0.3447984700001143, 0.3370739570000296, 0.3456477009999616, 0.3367470939999748, 0.3452400820001458, 0.3398068290000537, 0.3440002900001673, 0.3370810039998559, 0.3446414470001855, 0.3408698410000852, 0.3442519759998959, 0.340508828999873, 0.3436421020001035, 0.3406040530001064, 0.3440901339999982, 0.3406113910000385, 0.3443383549999907, 0.3425328850000824, 0.3474199249999401, 0.3432993190001525, 0.3484083969999574, 0.3424169670001902, 0.3485138609999012, 0.3445011810001688, 0.3473036769998998, 0.3435052360000554, 0.3493854299999839, 0.3452150460000212, 0.3493397680001635, 0.3412217389998204, 0.3488349609999659, 0.3446789140000419, 0.3512769290000506, 0.3443698840001161, 0.3490342639997834, 0.3452421329998287, 0.342745154999875, 0.342759358999956, 0.3491788769999857, 0.3441606580001917, 0.3492082329998993, 0.3448367979999602, 0.3501198169999497, 0.3448942999998508, 0.3490432049998162, 0.3460204370001065, 0.349933417000102, 0.3456343170000764, 0.3427418589999433, 0.3398295130000406, 0.3518101209999713, 0.3447659820001263, 0.3520518049999737, 0.3451811289999114, 0.3393156950000957, 0.3442585349998808, 0.3482352739999896, 0.3454012780000539, 0.343897323000192, 0.3427502280001135, 0.3501880110000002, 0.3434608520001347, 0.3418188390000978, 0.3439063289999922, 0.3499891509998178, 0.346075208000002, 0.3519282560000647, 0.3450259860001097, 0.3515374110002085, 0.3442929459999959, 0.3423992870000347, 0.339359370000011, 0.3437289759999657, 0.3409454049999567, 0.3437857750000148, 0.3431785999998737, 0.3530856980000862, 0.3452834069998971, 0.3422840430000633, 0.3431152910000037, 0.35056055799987, 0.3440864289998444, 0.3498868849999326, 0.3445329449998553, 0.3556216750000658, 0.3433650760000546, 0.3422186120001242, 0.3430388600002061, 0.3522650100001101, 0.344281920999947, 0.3421118969999952, 0.3438108200000442, 0.351962962000016, 0.3448903250000512, 0.3506593189999876, 0.3460949590000837, 0.3445938909999313, 0.3439832520000436, 0.3452144010000211, 0.3432884509998075, 0.3455496409999341, 0.3444733240000914, 0.3401369630000772, 0.3432990109999991, 0.3534143320000567, 0.3452991340000153, 0.3422721959998398, 0.3440148230001796, 0.3529958629999328, 0.3459462959999655, 0.3510430240000914, 0.3433760590000929, 0.3528430009998828, 0.3458388789999844, 0.3511295450000489, 0.3469682560000819, 0.3427073360001031, 0.3441257419999601, 0.345446597000091, 0.34319260999996, 0.3450615300000663, 0.3437159229999906, 0.3442208400001618, 0.3440458270001727, 0.3447841150000386, 0.3432146929999362, 0.3432094180000149, 0.3442557930000021, 0.3451647619999676, 0.3438746169999831, 0.3445125339999322, 0.3440422460000718, 0.3429798739998659, 0.3436854199999288, 0.3454073790001075, 0.3396311849999165, 0.3445032820000051, 0.3399749049999627, 0.3448955220001153, 0.3434025619999374, 0.345511905999956, 0.3433457329999783, 0.3447962689999713, 0.3449068259999421, 0.3443175009999777, 0.3452405460000136, 0.3424096240000835, 0.3465751389999241, 0.3450183130000823, 0.3417749699999604, 0.3455699910000476, 0.3419328050001695, 0.3453724789999342, 0.3456159209999896, 0.3426051880001068, 0.3440151130000686, 0.3449414549997982, 0.3443238720001318, 0.3450054919999274, 0.3437819020000461, 0.3452266399999644, 0.3438287349999882, 0.3450297030001366, 0.3440984569999727, 0.3451666650000788, 0.341454868000028, 0.3444649919999847, 0.3454776670000683, 0.3440864460001194, 0.3416552209998826, 0.346008571000084, 0.3437315289997968, 0.344159652999906, 0.3448842200000399, 0.3452978999998777, 0.3428996200000256, 0.3451474050000342, 0.3439923470000394, 0.3436719659998744, 0.3429935869999099, 0.3446539530000336, 0.3456855719998657, 0.3433699560000605, 0.3435140290000618, 0.3455384670000967, 0.3435684020000735, 0.3436641620000955, 0.3438916589998371, 0.343667478000043, 0.3444663029999901, 0.3444380629998704, 0.3448205390000112, 0.3431090849999236, 0.3448756719999437, 0.3446673060000194, 0.3466889830001491, 0.345786070000031, 0.3433681619999333, 0.3440510599998561, 0.3443917600000077, 0.3457079859999794, 0.3438973070001339, 0.3450880139998844, 0.3448330019998593, 0.3445064320001165, 0.3439208489999146, 0.3461567829999694, 0.3453807380001308, 0.3459195480002108, 0.3435982490000242, 0.3441972030000215, 0.3467828739999277, 0.3451002120000339, 0.3439467480000076, 0.3437510679998468, 0.3470018190000701, 0.3458914660000118, 0.3473551139998108, 0.3459414670001024, 0.3449210209998909, 0.3438456289998157, 0.3439554609999504, 0.345701532999783, 0.3463435799999388, 0.3462272490000941, 0.345965680999825, 0.344043948000035, 0.346056107999857, 0.3449291990000347, 0.3436946229999194, 0.3432935020000514, 0.345677766000108, 0.3464754219999122, 0.343412040999965, 0.3453578659998584, 0.3438914620001014, 0.3463114859998768, 0.3478098729999601, 0.3441910359999838, 0.3483028320001722, 0.3478887090000171, 0.3488647540000329, 0.3475240130001111, 0.3461351639998611, 0.3475587570001153, 0.3459985750000669, 0.344536559999824, 0.3461069289999159, 0.3473702999999659, 0.3473706549998496, 0.3430177520001507, 0.3464609459999792, 0.3435993220000455, 0.3438176150000345, 0.3453200949998063, 0.3453242639998279, 0.3457736659997863, 0.3468805410000186, 0.3444272990000172, 0.3466010099998584, 0.3461749070002042, 0.3520794569999452, 0.3529165950001243, 0.3471611200000097, 0.3517654639999819, 0.3561904059999961, 0.3462882080000327, 0.3499604549999731, 0.3532481359998201, 0.3475817130001815, 0.3506408199998532, 0.3526275179999629, 0.3472002030000567, 0.3527150369998253, 0.3465851959999781, 0.3515241289999267, 0.3471440250000341, 0.3505923860000166, 0.3458068029999595, 0.3516395780000039, 0.3497910670000692, 0.3545640029999504, 0.3484323650000078, 0.3526905299997906, 0.3469562399998267, 0.3549973169999703, 0.3459592729998348, 0.3512344270000085, 0.3466172119999555, 0.3504374760000246, 0.3480210850000276, 0.3528811480000513, 0.3483966750000036, 0.3556182810000337, 0.3485589700001128, 0.3541710439999406, 0.348512287999938, 0.3529042110001228, 0.3481595740001921, 0.3547634290000587, 0.3491003040001033, 0.3546063599999343, 0.3485692570000083, 0.3540691299999707, 0.3483313560000169, 0.354436663000115, 0.351042636999864, 0.3551147670000318, 0.3467219930000738, 0.3572778519999247, 0.3501863930000581, 0.3560034469999209, 0.3482413850001649, 0.3534281670001746, 0.3497884780001641, 0.3514850480000859, 0.3507980589999988, 0.3558162700001048, 0.3483584069999779, 0.3570880529998703, 0.3490192169999773, 0.3540505569999368, 0.3497034329998314, 0.3545787929999733, 0.3494618080001146, 0.3527351359998647, 0.3491059810000934, 0.3533632590001616, 0.3491541500000039, 0.3540729000001192, 0.3490288389998568, 0.3523250920000009, 0.3485588109999753, 0.3527669410000271, 0.3506613399999878, 0.3543489959999988, 0.3464503620000414, 0.3551872269999876, 0.3491749760000857, 0.3522214919998987, 0.3479341059999115, 0.3540810800000145, 0.3492731640001238, 0.3555763960000604, 0.3486867490000804, 0.3536334970001462, 0.3486073270000815, 0.3543217500000537, 0.3488128239998787, 0.3546074900000349, 0.3489772139998877, 0.3548112299999957, 0.3479285449998315, 0.35436434799999, 0.3482629329998872, 0.3543630179999582, 0.3470567460001348, 0.3545730369999091, 0.3473003930000686, 0.3530163369998718, 0.3498672319999514, 0.3527999519999412, 0.3519005409998499, 0.3556483990000743, 0.351237754000067, 0.353429430999995, 0.3472171799999159, 0.355350332999933, 0.3494210979999934, 0.3544616980000228, 0.3497582070001499, 0.3528163149999272, 0.3491801049999594, 0.3530791660000432, 0.3496228970000175, 0.3554888399999072, 0.3484646189999694, 0.3570661349999682, 0.3515238219999901, 0.3549010730000645, 0.3511208659999738, 0.3553549969999494, 0.3492009849999249, 0.3538783879998846, 0.349041527000054, 0.3578902619999553, 0.3502640320000409, 0.3550840049999806, 0.3504439939999884, 0.3562682710000899, 0.3495566740000413, 0.3559959609999623, 0.3505164239998066, 0.3541420599999583, 0.3501189130001876, 0.3546174840000731, 0.3490319649999946, 0.355396939000002, 0.3486753229999522, 0.3522565189998659, 0.3489452300000266, 0.3544992120000643, 0.3501101250001284, 0.3528865140001471, 0.3479178770000999, 0.3550506179999502, 0.3490822339999795, 0.3532315519998974, 0.3494529540000712, 0.3563617699999213, 0.3492050340000787, 0.3531031310001253, 0.3486400050001066, 0.3553883069998846, 0.350232245999905, 0.3540820109999458, 0.348326625000027, 0.3558249149998573, 0.3489011570000002, 0.3569054590000178, 0.3493733549998978, 0.3553800929998942, 0.3499281829999745, 0.3560419929999625, 0.3518998639999608, 0.3557715720000942, 0.3506626599998981, 0.3586864999999761, 0.3503515170000355, 0.3550365319999855, 0.3490059989999281, 0.355692579999868, 0.350645294999822, 0.353332483000031, 0.3499537699999564, 0.3559941169999092, 0.3487779710001177, 0.356464909999886, 0.3501225120000981, 0.3557406059999266, 0.3487951800000246, 0.3565425959998265, 0.3492716749999545, 0.3559264959999382, 0.351135634000002, 0.3555176339998525, 0.3490311079999628, 0.3567958410001211, 0.3501645769999868, 0.352139698999963, 0.3494554209999023, 0.3579188109999904, 0.3477157600000282, 0.3560310420000405, 0.3513827509998464, 0.3531233589999374, 0.351943078999966, 0.3559049349998986, 0.3502614000001358, 0.355359147999934, 0.3505273410000882, 0.3564300999998977, 0.350636398000006, 0.3542302040000322, 0.3491666229999737, 0.3538542840001355, 0.350815085000022, 0.3568808579998404, 0.3509623060001559, 0.3549024609999378, 0.3505180539998491, 0.3554590659998666, 0.3500889879999249, 0.355351753999912, 0.3496295899999495, 0.355841713000018, 0.3519540779998351, 0.3592079120001017, 0.3498245719999886, 0.3558248090000688, 0.3511998339999991, 0.3553677429999879, 0.3531264959999589, 0.355536334999897, 0.351164282000127, 0.3575182560000485, 0.3510015999997904, 0.3549447919999693, 0.3490751649999311, 0.3549502919997849, 0.352564657999892, 0.3558327089999693, 0.3491299809998054, 0.3529808040000262, 0.349764493000066, 0.3545751920000839, 0.350753928000131, 0.3554025159999128, 0.3500801799998498, 0.3534096919997864, 0.3496380750000298, 0.3557906080000066, 0.3499641089999841, 0.3554484849998971, 0.3474766810002165, 0.3548939739998786, 0.3505580139999438, 0.3574749060001068, 0.3485866700000315, 0.3571856159999242, 0.3527753389998906, 0.3574657070000739, 0.3516822259998662, 0.3567073649999202, 0.3519672239999636, 0.3559338590000607, 0.3526256420000209, 0.3535625949998575, 0.3512315699999817, 0.3578733200001807, 0.3515991050001048, 0.3557289220000257, 0.3519015660001514, 0.3579038779998882, 0.3522332479999477, 0.3557731109999622, 0.3517914589999691, 0.3581216750001204, 0.3512530610000794, 0.3561124610000661, 0.3493240870000136, 0.3554132320000462, 0.3498761179998837, 0.3576313720000144, 0.3504417419999299, 0.3569757889999891, 0.3539638659999582, 0.3574951540001621, 0.3527506249999987, 0.3567321479999918, 0.351675231000172, 0.3564527269998052, 0.3506495239998912, 0.3584988690001864, 0.3513234429999556, 0.358496592000165, 0.3517001259999688, 0.3584292250000089, 0.3522717120001744, 0.3586108179999883, 0.3493730099999084, 0.3571641519999957, 0.3492687550001392, 0.3570009329998811, 0.3514433949999329, 0.3526158980000673, 0.3513239159999557, 0.3566045909999502, 0.3505388900000525, 0.3545447480000803, 0.3505415780000476, 0.3567600730000322, 0.3510948880000342, 0.3544865849999041, 0.3510103149999395, 0.3550454869998702, 0.3500426439998136, 0.3561048639999171, 0.3510998920000929, 0.3584635380000236, 0.352520320000167, 0.3557221680000566, 0.352258953999808, 0.3559257050001179, 0.3509475089999796, 0.355283178000036, 0.3509717880001517, 0.3580528099998901, 0.3512923050000154, 0.3571000839999669, 0.3516318570000294, 0.3562561879998611, 0.3494122760000664, 0.3573215280000568, 0.3517754889999196, 0.3566697219998787, 0.3522838169999431, 0.3591491929998938, 0.3528224229999068, 0.3570707400001538, 0.3509898360000534, 0.3584475390000534, 0.3535967489999621, 0.3603892739999992, 0.3523259710000275, 0.3562416810000286, 0.3525826540001162, 0.3548215159999017, 0.3511662480000268, 0.3554382689999329, 0.3501796509999622, 0.3553534000000127, 0.3516023940001105, 0.3572371190000467, 0.3508342749998974, 0.3584600500000761, 0.351272918999939, 0.3544641020000654, 0.3521789280000575, 0.3591089510000529, 0.3529274019999775, 0.3560847510000258, 0.3515509199999087, 0.3573093300001346, 0.3518869910001285, 0.3576112170001124, 0.35315155100011, 0.3592368449999412, 0.353116147000037, 0.3558527229999981, 0.3516848319998189, 0.3556640049998805, 0.3515371129999494, 0.3579214040000806, 0.3512719889999971, 0.3567975850000948, 0.3514806539997153, 0.3569454929997846, 0.3546510229998603, 0.3568208110000341, 0.3542286770002647, 0.3576066179998634, 0.35281523499998, 0.3569027570001708, 0.3512091460002011, 0.3546198240001104, 0.347761783000351, 0.3561224000000038, 0.3510297050002009, 0.3569808170000215, 0.350605564000034, 0.3578330660002393, 0.3528230199999598, 0.3559030730002632, 0.3510798940001223, 0.3579357540002092, 0.3502792379999846, 0.3559107439996296, 0.3511518780001097, 0.3553257150001627, 0.3513698589999876, 0.3566498479999609, 0.3522861630003717, 0.3573354699997253, 0.3488663180000912, 0.3587376579998818, 0.3518384489998425, 0.358084055999825, 0.352305499999602, 0.3580276880002202, 0.352494647000185, 0.3578932840000561, 0.3514469950000602, 0.3558352189998004, 0.3521813940001266, 0.3589164029999665, 0.3511423909999394, 0.3572675180002989, 0.3526400769997053, 0.3582514889999402, 0.3523666179999054, 0.3584688400001141, 0.3514150760001939, 0.3561465359998692, 0.3510431200002131, 0.3566874190000817, 0.3519304069995996, 0.3558879870001874, 0.3500298379999549, 0.3568686799999341, 0.3482432330001757, 0.3557490469997901, 0.3512354750000668, 0.3567739980003352, 0.3511580879999201, 0.3565036700001656, 0.3518005249998168, 0.3594362090002505, 0.3522812809997049, 0.3564094890002707, 0.3518859910000174, 0.3562635660000524, 0.3495889279997755, 0.354792438000004, 0.3527176120001059, 0.3581914340002186, 0.3495333750001919, 0.3569244139998773, 0.3514349280003443, 0.3567531759999838, 0.3484913359998245, 0.3549808660000053, 0.3506681429998934, 0.355898930999956, 0.3524902690000999, 0.3582574399997611, 0.3520993319998524, 0.3560317639999084, 0.351383509000243, 0.3549915200001123, 0.3518243559997245, 0.3572812709999198, 0.3510359049996623, 0.3580718920002255, 0.3498690500000521, 0.3563088219998462, 0.3511811840003247, 0.3568466689998786, 0.3535909500001253, 0.3567396349999399, 0.3511702780001542, 0.3564384169999357, 0.3519256780000432, 0.3576876619999893, 0.3509080999997422, 0.3594622710002113, 0.3510796529999425, 0.3576391470000999, 0.3499841489997379, 0.355747116999737, 0.3510872489996473, 0.3570558779997554, 0.352035146000162, 0.3591435580001416, 0.3489926470001592, 0.3589446549999593, 0.3507123489998776, 0.3581902769997214, 0.3523417940000399, 0.3567388319997917, 0.3533745049999197, 0.356264210000063, 0.3522032609998859, 0.3556377380000413, 0.3505709119999665, 0.3574995310000304, 0.3522940210000342, 0.3595828760003314, 0.3592588819997218, 0.3604361259999677, 0.3606389210003726, 0.3603200179995838, 0.3574278870000853, 0.3569537470002615, 0.3578009029997702, 0.3568842659997244, 0.3566728810001223, 0.3596562699999595, 0.3564220889998069, 0.3582961040001464, 0.3559487990000889, 0.3541523789999701, 0.3573245799998403, 0.355127960000118, 0.3550149259999671, 0.3555861410000034, 0.3563159099999211, 0.3572349179999037, 0.3565148530001352, 0.3540578299998742, 0.3557147530000293, 0.3550463919996218, 0.3556880890000684, 0.3556519230000958, 0.3563687849996313, 0.3572161450001658, 0.3543107189998409, 0.3561419750003551, 0.3544250700001612, 0.3570444460001454, 0.3543015359996389, 0.3566672850001851, 0.3569045429999278, 0.3549515490003614, 0.3539087660001314, 0.3541762260001633, 0.3569890620001388, 0.3542962989999978, 0.3569256570003745, 0.3536108460002651, 0.3582624010000472, 0.3544636890001129, 0.3561090580001291, 0.3552114039998741, 0.3562647419998939, 0.3585797340001591, 0.3557544530003724, 0.3550331659998846, 0.3544315079998341, 0.356495687000006, 0.3556515310001487, 0.3512027900001158, 0.3527295680000861, 0.357931987000029, 0.3525629239998125, 0.3554955729996436, 0.3566855779999969, 0.3562727130001804, 0.3556719620000876, 0.354614975000004, 0.3561787710000317, 0.3536609880002288, 0.3551943040001788, 0.3561008850001599, 0.3575167770000007, 0.3551806380000926, 0.3531916639999508, 0.3552606379998906, 0.3540110979997735, 0.3564241630001561, 0.3581901600000492, 0.3569536009999865, 0.356232240999816, 0.3591670760001761, 0.3571724899998116, 0.3607480579998992, 0.3585103069999604, 0.3584722169998713, 0.357136287999765, 0.3574719319999531, 0.3569979769999918, 0.3588957309998477, 0.3597026850002294, 0.361155687000064, 0.3588383440001053, 0.3600290719996337, 0.3582809270001235, 0.3595648190002976, 0.3570823869999913, 0.355944086999898, 0.3577560099997754, 0.3574309589998847, 0.3607849740001256, 0.3601876489997266, 0.3559800699999869, 0.3591757359999974, 0.358954776000246, 0.3559327210000447, 0.3578579949999039, 0.3578486989999874, 0.3575009249998402, 0.3595980680001958, 0.3576427389998571, 0.3571594310001273, 0.3597678269998141, 0.3588354859998617, 0.3555093979998673, 0.3592757410001468, 0.3594234619999952, 0.3592756130001362, 0.3573015820002183, 0.3609792790002757, 0.3589787109999633, 0.3594733709996944, 0.3603206030002184, 0.3610410759997648, 0.3612951100003556, 0.3596531309999591, 0.3572484010001062, 0.3609589490001781, 0.3589500299999599, 0.3582902049997756, 0.3600970729999062, 0.3601725720000104, 0.3587402939997446, 0.360406292999869, 0.3572344609997344, 0.3601317229999949, 0.3610241020001012, 0.361365652999666, 0.3581566560001192, 0.3602293349999854, 0.3602339280000706, 0.361546597999677, 0.358605042000363, 0.3609767359998841, 0.3589013360001445, 0.3611236419997112, 0.3593343500001538, 0.3596329209999567, 0.3610748119999698, 0.3568728999998711, 0.3604056720000699, 0.3603870430001734, 0.3591971319997356, 0.3607779470003152, 0.3589510809997591, 0.3599513649996879, 0.3596622209997804, 0.3599195709998639, 0.3598540340003637, 0.3598720159998265, 0.3585267739999835, 0.3594050980000247, 0.3586465890002728, 0.3589427150000119, 0.3577354529998047, 0.3567316680000658, 0.3605489380001927, 0.3596882819997518, 0.3590299570000752, 0.3570530929996494, 0.3603058869998676, 0.3595924149999518, 0.3610871010000664, 0.3582992639999247, 0.3577757169996403, 0.3600881890001801, 0.3568933760002437, 0.3602448740002728, 0.3569919860001391, 0.3595666600003824, 0.3587737630000447, 0.3597533809997912, 0.3611885310001526, 0.3586388210001132, 0.3584261949999927, 0.3594429429999763, 0.3584396209998886, 0.3564998309998373, 0.3583188090001385, 0.3606605580002906, 0.3577421330001016, 0.3610466290001568, 0.3606365050000022, 0.3597771090003334, 0.3606916720000299, 0.3601021800000126, 0.3607237470000655, 0.3610299479996683, 0.361235539000063, 0.3581183349997445, 0.3605222890000732]",0.8564,0.9269,,
