         3472141 function calls (3350888 primitive calls) in 10.198 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1597    0.002    0.000    0.002    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/__init__.py:654(_set)
     2610    0.002    0.000    0.002    0.000 {built-in method from_bytes}
        1    0.000    0.000    0.002    0.002 /usr/lib/python3.8/unittest/result.py:1(<module>)
        1    0.001    0.001    0.002    0.002 /home/pi/.local/lib/python3.8/site-packages/seaborn/cm.py:1(<module>)
        1    0.000    0.000    0.002    0.002 /home/pi/.local/lib/python3.8/site-packages/matplotlib/markers.py:156(MarkerStyle)
  318/279    0.001    0.000    0.002    0.000 /usr/lib/python3.8/sre_compile.py:461(_get_literal_prefix)
      465    0.001    0.000    0.002    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/__init__.py:725(__getitem__)
        1    0.000    0.000    0.002    0.002 /home/pi/.local/lib/python3.8/site-packages/matplotlib/tri/_triinterpolate.py:1(<module>)
        1    0.000    0.000    0.002    0.002 /home/pi/.local/lib/python3.8/site-packages/matplotlib/gridspec.py:1(<module>)
       65    0.001    0.000    0.002    0.000 /usr/lib/python3.8/sre_compile.py:411(_mk_bitmap)
        1    0.000    0.000    0.002    0.002 /home/pi/.local/lib/python3.8/site-packages/scipy/integrate/_ivp/rk.py:1(<module>)
     1739    0.002    0.000    0.002    0.000 {built-in method _bisect.bisect_left}
        1    0.000    0.000    0.002    0.002 /home/pi/.local/lib/python3.8/site-packages/pandas/core/arrays/integer.py:1(<module>)
      869    0.001    0.000    0.002    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/jaraco/text/__init__.py:526(_nonblank)
        4    0.000    0.000    0.002    0.000 /home/pi/.local/lib/python3.8/site-packages/numpy/core/arrayprint.py:506(wrapper)
       69    0.000    0.000    0.002    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/__init__.py:1014(markers_pass)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/_elffile.py:1(<module>)
      176    0.001    0.000    0.001    0.000 /usr/lib/python3.8/codecs.py:319(decode)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/stats/_rcont/__init__.py:3(<module>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/matplotlib/_enums.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/interpolate/_rgi.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/torchvision/ops/boxes.py:13(nms)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/core/arraylike.py:31(OpsMixin)
     4101    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/version.py:452(_parse_letter_version)
     1650    0.001    0.000    0.001    0.000 {built-in method torch._C._set_grad_enabled}
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/matplotlib/tri/_tricontour.py:1(<module>)
      240    0.001    0.000    0.001    0.000 /usr/lib/python3.8/posixpath.py:140(basename)
       11    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/nanops.py:78(__init__)
     2288    0.001    0.000    0.001    0.000 {built-in method builtins.iter}
       82    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/_api/__init__.py:253(make_alias)
     2514    0.001    0.000    0.001    0.000 {method 'setdefault' of 'dict' objects}
       11    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/accessor.py:176(add_delegate_accessors)
       11    0.000    0.000    0.001    0.000 /home/pi/.cache/torch/hub/ultralytics_yolov5_master/export.py:98(try_export)
       70    0.000    0.000    0.001    0.000 /usr/lib/python3/dist-packages/pyparsing.py:4425(__init__)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/core/base.py:1(<module>)
        4    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/numpy/core/arrayprint.py:523(_array2string)
      756    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/torch/backends/__init__.py:46(__getattr__)
       12    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/indexes/extension.py:128(wrapper)
     4382    0.001    0.000    0.001    0.000 /usr/lib/python3.8/inspect.py:2857(parameters)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/io/sas/__init__.py:1(<module>)
     6005    0.001    0.000    0.001    0.000 /usr/lib/python3.8/typing.py:1149(cast)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/linalg/_matfuncs_sqrtm.py:1(<module>)
      378    0.000    0.000    0.001    0.000 /usr/lib/python3.8/email/_policybase.py:311(header_fetch_parse)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/matplotlib/_constrained_layout.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/matplotlib/backend_bases.py:1627(FigureCanvasBase)
       11    0.000    0.000    0.001    0.000 /home/pi/.cache/torch/hub/ultralytics_yolov5_master/utils/general.py:266(get_default_args)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.8/unittest/case.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/matplotlib/figure.py:2341(Figure)
       11    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/accessor.py:63(_add_delegate_accessors)
       29    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/nanops.py:80(<genexpr>)
     26/7    0.000    0.000    0.001    0.000 /usr/lib/python3/dist-packages/pyparsing.py:4468(streamline)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/core/arrays/datetimelike.py:1788(TimelikeOps)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/io/excel/_odswriter.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/__init__.py:2481(EntryPoint)
     3552    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/torch/autograd/profiler_util.py:501(key)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/optimize/_lbfgsb_py.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/linalg/_interpolative_backend.py:30(<module>)
        1    0.001    0.001    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/constants/__init__.py:330(<listcomp>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/spatial/_plotutils.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/integrate/_quadpack_py.py:3(<module>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/matplotlib/_api/__init__.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/stats/_relative_risk.py:2(<module>)
       18    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/dtypes/common.py:1652(pandas_dtype)
      144    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/_lib/_docscrape.py:453(_str_param_list)
     1045    0.001    0.000    0.001    0.000 {built-in method _imp.is_frozen}
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/zipp/__init__.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/spatial/_spherical_voronoi.py:1(<module>)
     1166    0.001    0.000    0.001    0.000 /usr/lib/python3.8/email/message.py:479(set_raw)
       63    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/_api/deprecation.py:187(finalize)
     1091    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/__init__.py:674(_get)
       74    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/__init__.py:1434(safe_extra)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/ndimage/_ni_docstrings.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/torch/hub.py:244(_check_repo_is_trusted)
       10    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/_api/deprecation.py:242(__set_name__)
      198    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/pyplot.py:93(_copy_docstring_and_deprecators)
      871    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1004(__init__)
      385    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/_lib/_util.py:335(<listcomp>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/stats/_kde.py:21(<module>)
       20    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/numpy/lib/utils.py:194(_get_indent)
  490/488    0.001    0.000    0.001    0.000 {built-in method builtins.repr}
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/_testing/asserters.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/_lib/__init__.py:1(<module>)
      643    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/_lib/_docscrape.py:91(peek)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/matplotlib/collections.py:26(Collection)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.8/urllib/request.py:325(__init__)
        2    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/core/generic.py:11311(_add_numeric_operations)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/core/dtypes/dtypes.py:1037(IntervalDtype)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/optimize/_lsq/trf_linear.py:1(<module>)
        3    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/torch/_ops.py:437(__call__)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/matplotlib/lines.py:204(Line2D)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/optimize/_zeros_py.py:1(<module>)
        1    0.001    0.001    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/matplotlib/__init__.py:966(<dictcomp>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/interpolate/_rbfinterp.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/core/dtypes/dtypes.py:631(DatetimeTZDtype)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/optimize/_numdiff.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.8/unittest/loader.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/cluster/vq.py:1(<module>)
      108    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/markers.py:80(<genexpr>)
        8    0.000    0.000    0.001    0.000 /usr/lib/python3/dist-packages/pyparsing.py:1484(_setResultsName)
       75    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/__init__.py:1022(<genexpr>)
        1    0.000    0.000    0.001    0.001 /home/pi/.cache/torch/hub/ultralytics_yolov5_master/models/common.py:733(<listcomp>)
      358    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/torch/serialization.py:1051(restore_location)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/stats/mstats.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/special/_ellip_harm.py:1(<module>)
        7    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/__init__.py:2791(_filter_extras)
        6    0.000    0.000    0.001    0.000 /usr/lib/python3.8/_strptime.py:238(pattern)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/core/indexes/interval.py:148(IntervalIndex)
        1    0.001    0.001    0.001    0.001 /home/pi/.cache/torch/hub/ultralytics_yolov5_master/utils/general.py:755(xyxy2xywh)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/optimize/_cobyla_py.py:1(<module>)
        6    0.000    0.000    0.001    0.000 /usr/lib/python3.8/pathlib.py:317(resolve)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/torch/autograd/profiler_util.py:149(table)
        4    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/seaborn/external/docscrape.py:242(_parse_param_list)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/errors/__init__.py:1(<module>)
      594    0.001    0.000    0.001    0.000 /usr/lib/python3.8/weakref.py:382(__getitem__)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/jaraco/text/__init__.py:252(WordSet)
        4    0.000    0.000    0.001    0.000 /usr/lib/python3.8/typing.py:1735(__new__)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/torch/autograd/profiler_util.py:678(_build_table)
       42    0.000    0.000    0.001    0.000 /usr/lib/python3.8/functools.py:525(decorating_function)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/matplotlib/mlab.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/matplotlib/artist.py:1420(ArtistInspector)
        9    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/stats/_multivariate.py:5506(_docfill)
       10    0.001    0.000    0.001    0.000 /usr/lib/python3.8/urllib/request.py:444(add_handler)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/integrate/_odepack_py.py:3(<module>)
        8    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/colors.py:1595(make_norm_from_scale)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/importlib_resources/_compat.py:3(<module>)
      417    0.000    0.000    0.001    0.000 /usr/lib/python3.8/copyreg.py:90(__newobj__)
        4    0.000    0.000    0.001    0.000 /usr/lib/python3.8/logging/__init__.py:1591(handle)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/sparse/linalg/_eigen/lobpcg/__init__.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/dateutil/parser/_parser.py:2(<module>)
      105    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/__init__.py:301(wrapper)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/__config__.py:3(<module>)
        6    0.001    0.000    0.001    0.000 {built-in method torch.arange}
     4087    0.001    0.000    0.001    0.000 {built-in method builtins.ord}
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/optimize/_linesearch.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/core/apply.py:1(<module>)
       98    0.001    0.000    0.001    0.000 {method 'read' of '_io.StringIO' objects}
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/sparse/csgraph/_validation.py:1(<module>)
     1739    0.001    0.000    0.001    0.000 {built-in method _bisect.bisect_right}
     1262    0.001    0.000    0.001    0.000 /usr/lib/python3.8/sre_parse.py:81(groups)
     1504    0.001    0.000    0.001    0.000 {method 'find' of 'bytearray' objects}
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.8/urllib/request.py:349(full_url)
        4    0.000    0.000    0.001    0.000 /usr/lib/python3.8/logging/__init__.py:1645(callHandlers)
      385    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/_lib/_util.py:357(<dictcomp>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/linalg/_flinalg_py.py:5(<module>)
     1830    0.001    0.000    0.001    0.000 {method 'items' of 'dict' objects}
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/core/arrays/masked.py:100(BaseMaskedArray)
       16    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/_api/deprecation.py:257(rename_parameter)
     1238    0.001    0.000    0.001    0.000 {method 'pop' of 'dict' objects}
      109    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/indexes/extension.py:35(_inherit_from_data)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap_external>:1238(__iter__)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/optimize/_tnc.py:25(<module>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/core/construction.py:1(<module>)
        2    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/__init__.py:1465(evaluate_marker)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap_external>:1225(_recalculate)
       29    0.001    0.000    0.001    0.000 /usr/lib/python3.8/pathlib.py:532(_select_from)
      385    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/_lib/_util.py:350(<listcomp>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/matplotlib/legend_handler.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/optimize/_trustregion_constr/projections.py:1(<module>)
      385    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/_lib/_util.py:340(<listcomp>)
        1    0.000    0.000    0.001    0.001 /home/pi/.cache/torch/hub/ultralytics_yolov5_master/utils/general.py:126(set_logging)
        3    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/torch/_tensor.py:774(split)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.8/urllib/request.py:380(_parse)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/torch/utils/mobile_optimizer.py:1(<module>)
     1735    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/torch/autograd/profiler_util.py:448(<listcomp>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/core/indexes/period.py:1(<module>)
  260/241    0.001    0.000    0.001    0.000 /usr/lib/python3/dist-packages/pyparsing.py:554(__init__)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/optimize/_slsqp_py.py:1(<module>)
      240    0.001    0.000    0.001    0.000 /usr/lib/python3.8/genericpath.py:121(_splitext)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.8/sysconfig.py:343(get_makefile_filename)
        8    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/specifiers.py:396(_compare_equal)
        4    0.000    0.000    0.001    0.000 /usr/lib/python3.8/logging/__init__.py:941(handle)
        6    0.000    0.000    0.001    0.000 /usr/lib/python3.8/pathlib.py:321(_resolve)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/core/indexers/__init__.py:1(<module>)
        3    0.001    0.000    0.001    0.000 {built-in method torch.stack}
      378    0.001    0.000    0.001    0.000 /usr/lib/python3.8/email/_policybase.py:281(_sanitize_header)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.8/logging/config.py:806(dictConfig)
      573    0.001    0.000    0.001    0.000 /usr/lib/python3.8/inspect.py:80(ismethod)
       27    0.001    0.000    0.001    0.000 /usr/lib/python3.8/email/feedparser.py:139(__init__)
     1893    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/_lib/_docscrape.py:44(__getitem__)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/seaborn/widgets.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/core/groupby/generic.py:1166(DataFrameGroupBy)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.8/logging/config.py:491(configure)
      385    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/_lib/_util.py:354(<dictcomp>)
        8    0.000    0.000    0.001    0.000 /usr/lib/python3.8/typing.py:1593(<listcomp>)
        1    0.001    0.001    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/matplotlib/_cm_listed.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/core/dtypes/generic.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/optimize/_nnls.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/core/window/ewm.py:124(ExponentialMovingWindow)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/core/computation/check.py:1(<module>)
     2815    0.001    0.000    0.001    0.000 {built-in method _operator.eq}
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/optimize/_lsq/trf.py:1(<module>)
       19    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/path.py:99(__init__)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/core/groupby/grouper.py:1(<module>)
      947    0.001    0.000    0.001    0.000 /usr/lib/python3.8/sre_parse.py:168(__setitem__)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/io/sql.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/dateutil/rrule.py:2(<module>)
       10    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/path.py:191(_create_closed)
     1301    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/_lib/_docscrape.py:81(is_empty)
      402    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/version.py:381(is_prerelease)
      102    0.000    0.000    0.001    0.000 /usr/lib/python3.8/dataclasses.py:610(_is_type)
      279    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/stats/_distn_infrastructure.py:763(<genexpr>)
      278    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/specifiers.py:369(_get_operator)
       86    0.001    0.000    0.001    0.000 /usr/lib/python3.8/sre_parse.py:267(getuntil)
      869    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/utils.py:61(<genexpr>)
       30    0.000    0.000    0.001    0.000 /usr/lib/python3.8/dataclasses.py:356(_recursive_repr)
       32    0.000    0.000    0.001    0.000 /usr/lib/python3.8/enum.py:579(_find_new_)
       76    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/rcsetup.py:91(<listcomp>)
      344    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/specifiers.py:705(<listcomp>)
      462    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/__init__.py:2619(is_version_line)
       39    0.000    0.000    0.001    0.000 /usr/lib/python3.8/linecache.py:53(checkcache)
       37    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/transforms.py:1319(__init_subclass__)
      115    0.001    0.000    0.001    0.000 /usr/lib/python3.8/os.py:670(__getitem__)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/api/types/__init__.py:1(<module>)
       12    0.000    0.000    0.001    0.000 /usr/lib/python3.8/typing.py:878(__class_getitem__)
      190    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/cm.py:78(__getitem__)
      285    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/torch/nn/modules/utils.py:29(<genexpr>)
        3    0.000    0.000    0.001    0.000 <decorator-gen-7>:1(_held_figure)
      173    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/torch/nn/modules/module.py:1273(remove_from)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/io/parsers/base_parser.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/compat/pyarrow.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/core/computation/pytables.py:1(<module>)
      788    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/__init__.py:950(<lambda>)
       25    0.001    0.000    0.001    0.000 {method 'read' of '_io.TextIOWrapper' objects}
      417    0.001    0.000    0.001    0.000 {method '__reduce_ex__' of 'object' objects}
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/core/dtypes/concat.py:1(<module>)
        1    0.000    0.000    0.001    0.001 detection.py:298(preprocess_image_pytorch_pytorch_v5s)
        4    0.000    0.000    0.001    0.000 /usr/lib/python3.8/logging/__init__.py:1073(emit)
     1045    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:725(find_spec)
      288    0.001    0.000    0.001    0.000 {built-in method _sre.compile}
        2    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/stats/_distn_infrastructure.py:4033(get_distribution_names)
        3    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/computation/expr.py:283(disallowed)
        1    0.001    0.001    0.001    0.001 {built-in method torch._ops.torchvision.nms}
        3    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/torch/functional.py:396(meshgrid)
       17    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/dtypes/generic.py:36(create_pandas_abc_type)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/io/parquet.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/optimize/_direct_py.py:1(<module>)
     1735    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/torch/autograd/profiler_util.py:456(<listcomp>)
      239    0.001    0.000    0.001    0.000 /usr/lib/python3.8/sre_compile.py:492(_get_charset_prefix)
      344    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/__init__.py:3174(<listcomp>)
