zebra.jpg,139.63627815246582,24 zebra,23.0,0.80859375
motorcycle.jpg,129.8220157623291,4 motorcycle,3.0,0.73828125,18 dog,17.0,0.4765625,18 dog,17.0,0.37890625,18 dog,17.0,0.35546875,44 bottle,40.0,0.34375,1 person,0.0,0.3203125,36 snowboard,32.0,0.3125,1 person,0.0,0.3125,18 dog,17.0,0.30078125,1 person,0.0,0.30078125
table_chair.jpg,128.5858154296875,75 remote,66.0,0.6875,15 bench,14.0,0.6328125,67 dining table,61.0,0.5625,67 dining table,61.0,0.51171875,75 remote,66.0,0.5,75 remote,66.0,0.5,75 remote,66.0,0.4765625,67 dining table,61.0,0.4609375,75 remote,66.0,0.4375,75 remote,66.0,0.42578125
cat.jpg,128.86714935302734,17 cat,16.0,0.73046875,17 cat,16.0,0.3203125,17 cat,16.0,0.30078125
