model_name,os,api,inference type,latency avg,top1,top5,map,miou,latency,thread count
yolov5l,ubuntus,pytorch,det,6.057500371918042,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/pytorch/yolov5l/yolov5l_pytorch_det_2024_5_16_16_7_ubuntus_3_onlylat.csv,3
yolov5l,ubuntus,pytorch,det,5.369159284306159,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/pytorch/yolov5l/yolov5l_pytorch_det_2024_5_16_21_49_ubuntus_4_onlylat.csv,4
