,model_name,latency,thread
0,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0174435210028605,1.0
1,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150010049983393,1.0
2,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149598959978902,1.0
3,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0151426880001963,1.0
4,lite-model_mobilenet_v3_small_100_224_uint8_1,0.01498932100003,1.0
5,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149589140019088,1.0
6,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150525789977109,1.0
7,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150187830004142,1.0
8,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150031359989952,1.0
9,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149927089987613,1.0
10,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150167829997371,1.0
11,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150073019976844,1.0
12,lite-model_mobilenet_v3_small_100_224_uint8_1,0.015017171997897,1.0
13,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149814329997752,1.0
14,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150504859993816,1.0
15,lite-model_mobilenet_v3_small_100_224_uint8_1,0.015059763998579,1.0
16,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149823030005791,1.0
17,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149962100003904,1.0
18,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150942820000636,1.0
19,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149803400017844,1.0
20,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149716919986531,1.0
21,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149780619976809,1.0
22,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149984509989735,1.0
23,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150059320003492,1.0
24,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150736159994266,1.0
25,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149837099997967,1.0
26,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149897100018279,1.0
27,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150027649979165,1.0
28,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149919319992477,1.0
29,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149703950010007,1.0
30,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149986359974718,1.0
31,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150020430010044,1.0
32,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150428939996345,1.0
33,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150748189989826,1.0
34,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150115430005826,1.0
35,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150243580028472,1.0
36,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149845259984431,1.0
37,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149920430012571,1.0
38,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150543199997628,1.0
39,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149646179997944,1.0
40,lite-model_mobilenet_v3_small_100_224_uint8_1,0.01503813599993,1.0
41,lite-model_mobilenet_v3_small_100_224_uint8_1,0.015027060999273,1.0
42,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149723960021219,1.0
43,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150394869997398,1.0
44,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149774880010227,1.0
45,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0148919349994685,1.0
46,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149696370026504,1.0
47,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149673039995832,1.0
48,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150276349995692,1.0
49,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150100620012381,1.0
50,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150046730013855,1.0
51,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149734149999858,1.0
52,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150392650029971,1.0
53,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150816900022618,1.0
54,lite-model_mobilenet_v3_small_100_224_uint8_1,0.014935860002879,1.0
55,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150533390005875,1.0
56,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150072840006032,1.0
57,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149758959996688,1.0
58,lite-model_mobilenet_v3_small_100_224_uint8_1,0.01500143299927,1.0
59,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150069699993764,1.0
60,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150757459996384,1.0
61,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150429319983231,1.0
62,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150069519986573,1.0
63,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150446539992117,1.0
64,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149968959995021,1.0
65,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149989150013425,1.0
66,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150102469997364,1.0
67,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150242839990824,1.0
68,lite-model_mobilenet_v3_small_100_224_uint8_1,0.014974395999161,1.0
69,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150399880003533,1.0
70,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149915260008128,1.0
71,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150511909996566,1.0
72,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149732860008953,1.0
73,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149947659992903,1.0
74,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150605060007364,1.0
75,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150533390005875,1.0
76,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150223029995686,1.0
77,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150320249995274,1.0
78,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0151171529978455,1.0
79,lite-model_mobilenet_v3_small_100_224_uint8_1,0.015028469999379,1.0
80,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150217299997166,1.0
81,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149883779995434,1.0
82,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150372110001626,1.0
83,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150428400011151,1.0
84,lite-model_mobilenet_v3_small_100_224_uint8_1,0.014954286001739,1.0
85,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150832830004219,1.0
86,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150187479994201,1.0
87,lite-model_mobilenet_v3_small_100_224_uint8_1,0.015074191000167,1.0
88,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150522839976474,1.0
89,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149864710001565,1.0
90,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150259520014515,1.0
91,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150298410007962,1.0
92,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150001010006235,1.0
93,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150357659986184,1.0
94,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150406370012206,1.0
95,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149651389983773,1.0
96,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150081930005399,1.0
97,lite-model_mobilenet_v3_small_100_224_uint8_1,0.015026637000119,1.0
98,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150832469989836,1.0
99,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149858420008968,1.0
100,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0148606969996762,1.0
101,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150583030008419,1.0
102,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150412860020878,1.0
103,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150166189996525,1.0
104,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149984349991427,1.0
105,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150282670001615,1.0
106,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150424710009247,1.0
107,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149736759994993,1.0
108,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149790649993519,1.0
109,lite-model_mobilenet_v3_small_100_224_uint8_1,0.014977638998971,1.0
110,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150832110011833,1.0
111,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150003419985296,1.0
112,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149744909977016,1.0
113,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149644359989906,1.0
114,lite-model_mobilenet_v3_small_100_224_uint8_1,0.014967342998716,1.0
115,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149599169999419,1.0
116,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149474360005115,1.0
117,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149861580030119,1.0
118,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149694549982086,1.0
119,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149544170017179,1.0
120,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150736930008861,1.0
121,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150593039979867,1.0
122,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0151048039988381,1.0
123,lite-model_mobilenet_v3_small_100_224_uint8_1,0.015028138001071,1.0
124,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150873409984342,1.0
125,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149624549994769,1.0
126,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0151139150002563,1.0
127,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149947690006229,1.0
128,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150376019992108,1.0
129,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149545290005335,1.0
130,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149592329980805,1.0
131,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150243239986593,1.0
132,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150142319980659,1.0
133,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150159920012811,1.0
134,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150053809993551,1.0
135,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149569000022893,1.0
136,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150569720026396,1.0
137,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149528630026907,1.0
138,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150503609984298,1.0
139,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149510670016752,1.0
140,lite-model_mobilenet_v3_small_100_224_uint8_1,0.015042880000692,1.0
141,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0151467299983778,1.0
142,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150087879992497,1.0
143,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150182329998642,1.0
144,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149997879998409,1.0
145,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149550109999836,1.0
146,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150130100009846,1.0
147,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150151400011964,1.0
148,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150534920030622,1.0
149,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149553090013796,1.0
150,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150144549988908,1.0
151,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149691779988643,1.0
152,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150178809999488,1.0
153,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149648270016768,1.0
154,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149949930018919,1.0
155,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149914559988246,1.0
156,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149739939988648,1.0
157,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150775090005481,1.0
158,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150665100009064,1.0
159,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149712349993933,1.0
160,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0149933639986556,1.0
161,lite-model_mobilenet_v3_small_100_224_uint8_1,0.015058898999996,1.0
162,lite-model_mobilenet_v3_small_100_224_uint8_1,0.0150252889980038,1.0
