model_name,os,api,inference type,latency avg,top1,top5,map,miou,latency,thread count
yolov5l,ubuntus,onnx,det,5.266374109092976,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/onnx/yolov5l/yolov5l_onnx_det_2024_5_16_13_29_ubuntus_3_onlylat.csv,3
yolov5l,ubuntus,onnx,det,4.636479972458968,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/onnx/yolov5l/yolov5l_onnx_det_2024_5_16_19_36_ubuntus_4_onlylat.csv,4
