,Model,Framework,latency
4007,MobileNetV3 Small,TFLite,0.0125751279999803
4008,MobileNetV3 Small,TFLite,0.0124758510000333
4009,MobileNetV3 Small,TFLite,0.0125518319999855
4010,MobileNetV3 Small,TFLite,0.0122848899999894
4011,MobileNetV3 Small,TFLite,0.0124140180000154
4012,MobileNetV3 Small,TFLite,0.0123980370000253
4013,MobileNetV3 Small,TFLite,0.0125363509999942
4014,MobileNetV3 Small,TFLite,0.0123692230000074
4015,MobileNetV3 Small,TFLite,0.0123768520000453
4016,MobileNetV3 Small,TFLite,0.0123677590000284
4017,MobileNetV3 Small,TFLite,0.0122991850000175
4018,MobileNetV3 Small,TFLite,0.0122963530000106
4019,MobileNetV3 Small,TFLite,0.0125810910000154
4020,MobileNetV3 Small,TFLite,0.0123697029999902
4021,MobileNetV3 Small,TFLite,0.0124733130000436
4022,MobileNetV3 Small,TFLite,0.0124437019999845
4023,MobileNetV3 Small,TFLite,0.0124167209999654
4024,MobileNetV3 Small,TFLite,0.0123931100000049
4025,MobileNetV3 Small,TFLite,0.0124247759999889
4026,MobileNetV3 Small,TFLite,0.0124808130000246
4027,MobileNetV3 Small,TFLite,0.0124905350000403
4028,MobileNetV3 Small,TFLite,0.0124190730000464
4029,MobileNetV3 Small,TFLite,0.0124219620000189
4030,MobileNetV3 Small,TFLite,0.0123193520000199
4031,MobileNetV3 Small,TFLite,0.0125059979999946
4032,MobileNetV3 Small,TFLite,0.0122756479999566
4033,MobileNetV3 Small,TFLite,0.0123975550000068
4034,MobileNetV3 Small,TFLite,0.0124050550000447
4035,MobileNetV3 Small,TFLite,0.012482757999976
4036,MobileNetV3 Small,TFLite,0.0123843700000065
4037,MobileNetV3 Small,TFLite,0.012438110000005
4038,MobileNetV3 Small,TFLite,0.0123882209999806
4039,MobileNetV3 Small,TFLite,0.0125335349999886
4040,MobileNetV3 Small,TFLite,0.0123894810000138
4041,MobileNetV3 Small,TFLite,0.0124541470000281
4042,MobileNetV3 Small,TFLite,0.0125164240000117
4043,MobileNetV3 Small,TFLite,0.0123994429999925
4044,MobileNetV3 Small,TFLite,0.012342555000032
4045,MobileNetV3 Small,TFLite,0.0124287950000052
4046,MobileNetV3 Small,TFLite,0.0126922370000102
4047,MobileNetV3 Small,TFLite,0.0130084200000055
4048,MobileNetV3 Small,TFLite,0.0127445329999886
4049,MobileNetV3 Small,TFLite,0.012311368999974
4050,MobileNetV3 Small,TFLite,0.0124432570000294
4051,MobileNetV3 Small,TFLite,0.0124073679999696
4052,MobileNetV3 Small,TFLite,0.0124153680000063
4053,MobileNetV3 Small,TFLite,0.0125469779999889
4054,MobileNetV3 Small,TFLite,0.0126082740000015
4055,MobileNetV3 Small,TFLite,0.0124240170000007
4056,MobileNetV3 Small,TFLite,0.0128919210000049
4057,MobileNetV3 Small,TFLite,0.0126527740000028
4058,MobileNetV3 Small,TFLite,0.0128981230000135
4059,MobileNetV3 Small,TFLite,0.0125659599999607
4060,MobileNetV3 Small,TFLite,0.0129916790000379
4061,MobileNetV3 Small,TFLite,0.0127056620000303
4062,MobileNetV3 Small,TFLite,0.0124876450000215
4063,MobileNetV3 Small,TFLite,0.0124283499999933
4064,MobileNetV3 Small,TFLite,0.0123812389999784
4065,MobileNetV3 Small,TFLite,0.0124303310000186
4066,MobileNetV3 Small,TFLite,0.0124383869999746
4067,MobileNetV3 Small,TFLite,0.0124037200000088
4068,MobileNetV3 Small,TFLite,0.0122685550000483
4069,MobileNetV3 Small,TFLite,0.0123684430000139
4070,MobileNetV3 Small,TFLite,0.0124705339999877
4071,MobileNetV3 Small,TFLite,0.0124857760000054
4072,MobileNetV3 Small,TFLite,0.0124174430000039
4073,MobileNetV3 Small,TFLite,0.0124212009999951
4074,MobileNetV3 Small,TFLite,0.0124449410000124
4075,MobileNetV3 Small,TFLite,0.0124011460000019
4076,MobileNetV3 Small,TFLite,0.0125197369999909
4077,MobileNetV3 Small,TFLite,0.0123778310000375
4078,MobileNetV3 Small,TFLite,0.0124212380000017
4079,MobileNetV3 Small,TFLite,0.0122823689999904
4080,MobileNetV3 Small,TFLite,0.0124104980000083
4081,MobileNetV3 Small,TFLite,0.0122943310000209
4082,MobileNetV3 Small,TFLite,0.0124180339999497
4083,MobileNetV3 Small,TFLite,0.0123713119999706
4084,MobileNetV3 Small,TFLite,0.0125462000000311
4085,MobileNetV3 Small,TFLite,0.0123529420000068
4086,MobileNetV3 Small,TFLite,0.0123778490000177
4087,MobileNetV3 Small,TFLite,0.0122891830000071
4088,MobileNetV3 Small,TFLite,0.0125435889999607
4089,MobileNetV3 Small,TFLite,0.012479552000002
4090,MobileNetV3 Small,TFLite,0.0124466819999611
4091,MobileNetV3 Small,TFLite,0.0124154790000261
4092,MobileNetV3 Small,TFLite,0.0123849600000198
4093,MobileNetV3 Small,TFLite,0.0125010340000244
4094,MobileNetV3 Small,TFLite,0.0124322010000241
4095,MobileNetV3 Small,TFLite,0.0123711829999706
4096,MobileNetV3 Small,TFLite,0.0124052009999786
4097,MobileNetV3 Small,TFLite,0.0123541649999765
4098,MobileNetV3 Small,TFLite,0.0123857939999538
4099,MobileNetV3 Small,TFLite,0.0127416050000306
4100,MobileNetV3 Small,TFLite,0.0123592559999679
4101,MobileNetV3 Small,TFLite,0.0124939959999892
4102,MobileNetV3 Small,TFLite,0.0124764220000201
4103,MobileNetV3 Small,TFLite,0.0124025150000193
4104,MobileNetV3 Small,TFLite,0.0123243859999888
4105,MobileNetV3 Small,TFLite,0.0124484400000142
4106,MobileNetV3 Small,TFLite,0.0124448480000296
4107,MobileNetV3 Small,TFLite,0.0124641809999843
4108,MobileNetV3 Small,TFLite,0.012579420999998
4109,MobileNetV3 Small,TFLite,0.012445050999986
4110,MobileNetV3 Small,TFLite,0.0124521629999776
4111,MobileNetV3 Small,TFLite,0.0123478670000167
4112,MobileNetV3 Small,TFLite,0.0124275329999932
4113,MobileNetV3 Small,TFLite,0.0124358669999651
4114,MobileNetV3 Small,TFLite,0.0124615510000012
4115,MobileNetV3 Small,TFLite,0.0123684970000113
4116,MobileNetV3 Small,TFLite,0.0124509590000343
4117,MobileNetV3 Small,TFLite,0.0122834780000289
4118,MobileNetV3 Small,TFLite,0.0124360330000286
4119,MobileNetV3 Small,TFLite,0.0123405900000079
4120,MobileNetV3 Small,TFLite,0.012495605999959
4121,MobileNetV3 Small,TFLite,0.0125123280000138
4122,MobileNetV3 Small,TFLite,0.0125523840000028
4123,MobileNetV3 Small,TFLite,0.012415384999997
4124,MobileNetV3 Small,TFLite,0.0124597359999825
4125,MobileNetV3 Small,TFLite,0.0123400520000132
4126,MobileNetV3 Small,TFLite,0.0124537910000412
4127,MobileNetV3 Small,TFLite,0.0123659770000017
4128,MobileNetV3 Small,TFLite,0.0124494949999984
4129,MobileNetV3 Small,TFLite,0.0123552550000454
4130,MobileNetV3 Small,TFLite,0.0124061809999602
4131,MobileNetV3 Small,TFLite,0.0123516439999775
4132,MobileNetV3 Small,TFLite,0.0124540319999937
4133,MobileNetV3 Small,TFLite,0.012355570000011
4134,MobileNetV3 Small,TFLite,0.0124238649999597
4135,MobileNetV3 Small,TFLite,0.0123806810000246
4136,MobileNetV3 Small,TFLite,0.0124143279999771
4137,MobileNetV3 Small,TFLite,0.0124181069999735
4138,MobileNetV3 Small,TFLite,0.0124017919999914
4139,MobileNetV3 Small,TFLite,0.0124089219999632
4140,MobileNetV3 Small,TFLite,0.0123347370000033
4141,MobileNetV3 Small,TFLite,0.0123554209999952
4142,MobileNetV3 Small,TFLite,0.0124111249999714
4143,MobileNetV3 Small,TFLite,0.0123997739999595
4144,MobileNetV3 Small,TFLite,0.0124519949999921
4145,MobileNetV3 Small,TFLite,0.0123229590000164
4146,MobileNetV3 Small,TFLite,0.0123675140000045
4147,MobileNetV3 Small,TFLite,0.0123458470000059
4148,MobileNetV3 Small,TFLite,0.0124695499999916
4149,MobileNetV3 Small,TFLite,0.0123895880000191
4150,MobileNetV3 Small,TFLite,0.0124741239999934
4151,MobileNetV3 Small,TFLite,0.0124014209999927
4152,MobileNetV3 Small,TFLite,0.0123375869999904
4153,MobileNetV3 Small,TFLite,0.0123335129999873
4154,MobileNetV3 Small,TFLite,0.0123780499999952
4155,MobileNetV3 Small,TFLite,0.0125222530000428
4156,MobileNetV3 Small,TFLite,0.0124586979999889
4157,MobileNetV3 Small,TFLite,0.0124004570000124
4158,MobileNetV3 Small,TFLite,0.0124138840000114
4159,MobileNetV3 Small,TFLite,0.0123888100000044
4160,MobileNetV3 Small,TFLite,0.0123754210000015
4161,MobileNetV3 Small,TFLite,0.0123872360000518
4162,MobileNetV3 Small,TFLite,0.0124586980000458
4163,MobileNetV3 Small,TFLite,0.0124872720000439
4164,MobileNetV3 Small,TFLite,0.0123582919999876
4165,MobileNetV3 Small,TFLite,0.0124577539999677
4166,MobileNetV3 Small,TFLite,0.0124455129999887
4167,MobileNetV3 Small,TFLite,0.0124715680000235
4168,MobileNetV3 Small,TFLite,0.012372976999984
4169,MobileNetV3 Small,TFLite,0.0123915320000378
4170,MobileNetV3 Small,TFLite,0.0123585880000405
4171,MobileNetV3 Small,TFLite,0.0125008090000164
4172,MobileNetV3 Small,TFLite,0.0123281430000474
4173,MobileNetV3 Small,TFLite,0.0124668450000058
4174,MobileNetV3 Small,TFLite,0.0123839210000369
4175,MobileNetV3 Small,TFLite,0.0124436610000202
4176,MobileNetV3 Small,TFLite,0.0123068290000105
4177,MobileNetV3 Small,TFLite,0.0124204939999685
4178,MobileNetV3 Small,TFLite,0.01240534599998
4179,MobileNetV3 Small,TFLite,0.0124230490000059
4180,MobileNetV3 Small,TFLite,0.0123499379999998
4181,MobileNetV3 Small,TFLite,0.0123668829999701
4182,MobileNetV3 Small,TFLite,0.0125554919999899
4183,MobileNetV3 Small,TFLite,0.012382179000042
4184,MobileNetV3 Small,TFLite,0.0124480489999996
4185,MobileNetV3 Small,TFLite,0.0123160129999746
4186,MobileNetV3 Small,TFLite,0.0124144380000075
4187,MobileNetV3 Small,TFLite,0.0124397899999735
4188,MobileNetV3 Small,TFLite,0.012405660000013
4189,MobileNetV3 Small,TFLite,0.0124289379999709
4190,MobileNetV3 Small,TFLite,0.012393717000009
4191,MobileNetV3 Small,TFLite,0.0123458639999967
4192,MobileNetV3 Small,TFLite,0.0124446410000018
4193,MobileNetV3 Small,TFLite,0.0123648459999685
4194,MobileNetV3 Small,TFLite,0.0124351230000456
4195,MobileNetV3 Small,TFLite,0.0123273840000024
4196,MobileNetV3 Small,TFLite,0.012533382000015
4197,MobileNetV3 Small,TFLite,0.0123386050000249
4198,MobileNetV3 Small,TFLite,0.0124536040000293
4199,MobileNetV3 Small,TFLite,0.0125018449999743
4200,MobileNetV3 Small,TFLite,0.0123988269999699
4201,MobileNetV3 Small,TFLite,0.0125680479999914
4202,MobileNetV3 Small,TFLite,0.012370087000022
4203,MobileNetV3 Small,TFLite,0.0123498650000328
4204,MobileNetV3 Small,TFLite,0.0123510860000237
4205,MobileNetV3 Small,TFLite,0.012388771000019
4206,MobileNetV3 Small,TFLite,0.0123590299999705
4207,MobileNetV3 Small,TFLite,0.0124004740000032
4208,MobileNetV3 Small,TFLite,0.0124102149999885
4209,MobileNetV3 Small,TFLite,0.0124301410000384
4210,MobileNetV3 Small,TFLite,0.012356938000039
4211,MobileNetV3 Small,TFLite,0.0125082330000054
4212,MobileNetV3 Small,TFLite,0.0124280849999536
4213,MobileNetV3 Small,TFLite,0.0131430239999872
4214,MobileNetV3 Small,TFLite,0.0124505670000303
4215,MobileNetV3 Small,TFLite,0.0122814009999956
4216,MobileNetV3 Small,TFLite,0.012498824999966
4217,MobileNetV3 Small,TFLite,0.0123705860000313
4218,MobileNetV3 Small,TFLite,0.012480843999981
4219,MobileNetV3 Small,TFLite,0.0123935299999971
4220,MobileNetV3 Small,TFLite,0.0123762709999937
4221,MobileNetV3 Small,TFLite,0.0124060299999655
4222,MobileNetV3 Small,TFLite,0.0124328080000282
4223,MobileNetV3 Small,TFLite,0.0123167159999866
4224,MobileNetV3 Small,TFLite,0.0123408079999762
4225,MobileNetV3 Small,TFLite,0.0124731590000237
4226,MobileNetV3 Small,TFLite,0.0124364000000127
4227,MobileNetV3 Small,TFLite,0.0124436030000083
4228,MobileNetV3 Small,TFLite,0.0125590099999612
4229,MobileNetV3 Small,TFLite,0.0124375849999864
4230,MobileNetV3 Small,TFLite,0.0124181030000158
4231,MobileNetV3 Small,TFLite,0.0123506220000422
4232,MobileNetV3 Small,TFLite,0.0124936390000129
4233,MobileNetV3 Small,TFLite,0.0123974179999777
4234,MobileNetV3 Small,TFLite,0.0123880659999713
4235,MobileNetV3 Small,TFLite,0.0123363259999678
4236,MobileNetV3 Small,TFLite,0.0124498810000091
4237,MobileNetV3 Small,TFLite,0.0124942130000249
4238,MobileNetV3 Small,TFLite,0.012408047000008
4239,MobileNetV3 Small,TFLite,0.0124605849999852
4240,MobileNetV3 Small,TFLite,0.0124295289999736
4241,MobileNetV3 Small,TFLite,0.0123899739999728
4242,MobileNetV3 Small,TFLite,0.0124132330000179
4243,MobileNetV3 Small,TFLite,0.0124783989999741
4244,MobileNetV3 Small,TFLite,0.0123641779999843
4245,MobileNetV3 Small,TFLite,0.0123838259999615
4246,MobileNetV3 Small,TFLite,0.0123574190000113
4247,MobileNetV3 Small,TFLite,0.012386733000028
4248,MobileNetV3 Small,TFLite,0.0124943799999641
4249,MobileNetV3 Small,TFLite,0.0123438820000387
4250,MobileNetV3 Small,TFLite,0.0125286389999814
4251,MobileNetV3 Small,TFLite,0.0123806029999968
4252,MobileNetV3 Small,TFLite,0.0124006409999992
4253,MobileNetV3 Small,TFLite,0.0123737889999802
4254,MobileNetV3 Small,TFLite,0.0124333619999674
4255,MobileNetV3 Small,TFLite,0.0123624920000224
4256,MobileNetV3 Small,TFLite,0.0123627330000317
4257,MobileNetV3 Small,TFLite,0.0123935839999944
4258,MobileNetV3 Small,TFLite,0.0124154549999957
4259,MobileNetV3 Small,TFLite,0.0124043060000076
4260,MobileNetV3 Small,TFLite,0.0123399369999788
4261,MobileNetV3 Small,TFLite,0.0124197879999883
4262,MobileNetV3 Small,TFLite,0.0124295649999908
4263,MobileNetV3 Small,TFLite,0.0123174370000356
4264,MobileNetV3 Small,TFLite,0.0124948239999866
4265,MobileNetV3 Small,TFLite,0.0123603249999746
4266,MobileNetV3 Small,TFLite,0.0124544910000281
4267,MobileNetV3 Small,TFLite,0.0123321030000056
4268,MobileNetV3 Small,TFLite,0.0123918429999889
4269,MobileNetV3 Small,TFLite,0.0125295089999895
4270,MobileNetV3 Small,TFLite,0.0124088059999962
4271,MobileNetV3 Small,TFLite,0.0124703249999811
4272,MobileNetV3 Small,TFLite,0.0124045840000235
4273,MobileNetV3 Small,TFLite,0.0124111769999899
4274,MobileNetV3 Small,TFLite,0.01237271399998
4275,MobileNetV3 Small,TFLite,0.0124440460000414
4276,MobileNetV3 Small,TFLite,0.0124015650000046
4277,MobileNetV3 Small,TFLite,0.012300381999978
4278,MobileNetV3 Small,TFLite,0.0124702679999586
4279,MobileNetV3 Small,TFLite,0.0122907329999861
4280,MobileNetV3 Small,TFLite,0.0125415829999724
4281,MobileNetV3 Small,TFLite,0.0124113800000031
4282,MobileNetV3 Small,TFLite,0.0123621019999973
4283,MobileNetV3 Small,TFLite,0.0123040290000062
4284,MobileNetV3 Small,TFLite,0.012263028999996
4285,MobileNetV3 Small,TFLite,0.0123786389999622
4286,MobileNetV3 Small,TFLite,0.0123781570000005
4287,MobileNetV3 Small,TFLite,0.0124556940000388
4288,MobileNetV3 Small,TFLite,0.0124432310000202
4289,MobileNetV3 Small,TFLite,0.0123179729999947
4290,MobileNetV3 Small,TFLite,0.0124268239999878
4291,MobileNetV3 Small,TFLite,0.012364658000024
4292,MobileNetV3 Small,TFLite,0.012314898999989
4293,MobileNetV3 Small,TFLite,0.0124308609999843
4294,MobileNetV3 Small,TFLite,0.0122930279999877
4295,MobileNetV3 Small,TFLite,0.0124004529999979
4296,MobileNetV3 Small,TFLite,0.0122888989999978
4297,MobileNetV3 Small,TFLite,0.0123597680000102
4298,MobileNetV3 Small,TFLite,0.0123973050000358
4299,MobileNetV3 Small,TFLite,0.012332879999974
4300,MobileNetV3 Small,TFLite,0.0124741760000119
4301,MobileNetV3 Small,TFLite,0.012457304999998
4302,MobileNetV3 Small,TFLite,0.0123169539999707
4303,MobileNetV3 Small,TFLite,0.0123278240000104
4304,MobileNetV3 Small,TFLite,0.0122987139999963
4305,MobileNetV3 Small,TFLite,0.0124809900000286
4306,MobileNetV3 Small,TFLite,0.0124685459999795
4307,MobileNetV3 Small,TFLite,0.0123608239999839
4308,MobileNetV3 Small,TFLite,0.0125429899999858
4309,MobileNetV3 Small,TFLite,0.0125661550000018
4310,MobileNetV3 Small,TFLite,0.0123321019999593
4311,MobileNetV3 Small,TFLite,0.0122762319999765
4312,MobileNetV3 Small,TFLite,0.012346248999961
4313,MobileNetV3 Small,TFLite,0.0123578420000285
4314,MobileNetV3 Small,TFLite,0.0124324340000043
4315,MobileNetV3 Small,TFLite,0.0122973420000107
4316,MobileNetV3 Small,TFLite,0.0123742119999974
4317,MobileNetV3 Small,TFLite,0.0122654349999606
4318,MobileNetV3 Small,TFLite,0.0124861369999962
4319,MobileNetV3 Small,TFLite,0.0125004150000336
4320,MobileNetV3 Small,TFLite,0.0124555080000163
4321,MobileNetV3 Small,TFLite,0.0123631019999947
4322,MobileNetV3 Small,TFLite,0.0123229899999728
4323,MobileNetV3 Small,TFLite,0.0123220279999713
4324,MobileNetV3 Small,TFLite,0.0124402299999815
4325,MobileNetV3 Small,TFLite,0.0124620819999563
4326,MobileNetV3 Small,TFLite,0.0123766190000083
4327,MobileNetV3 Small,TFLite,0.0124343599999861
4328,MobileNetV3 Small,TFLite,0.0123066200000039
4329,MobileNetV3 Small,TFLite,0.01238637900002
4330,MobileNetV3 Small,TFLite,0.012317175000021
4331,MobileNetV3 Small,TFLite,0.0124635450000027
4332,MobileNetV3 Small,TFLite,0.0124277310000024
4333,MobileNetV3 Small,TFLite,0.012251936000041
4334,MobileNetV3 Small,TFLite,0.0124043040000287
4335,MobileNetV3 Small,TFLite,0.0125516909999987
4336,MobileNetV3 Small,TFLite,0.0123273969999786
4337,MobileNetV3 Small,TFLite,0.0124431739999977
4338,MobileNetV3 Small,TFLite,0.0123702850000313
4339,MobileNetV3 Small,TFLite,0.012344822999978
4340,MobileNetV3 Small,TFLite,0.0123599709999666
4341,MobileNetV3 Small,TFLite,0.0123065829999973
4342,MobileNetV3 Small,TFLite,0.0124543959999527
4343,MobileNetV3 Small,TFLite,0.0124639510000292
4344,MobileNetV3 Small,TFLite,0.0123037120000049
4345,MobileNetV3 Small,TFLite,0.0124142299999903
4346,MobileNetV3 Small,TFLite,0.0124328590000004
4347,MobileNetV3 Small,TFLite,0.0123904710000033
4348,MobileNetV3 Small,TFLite,0.0123476379999942
4349,MobileNetV3 Small,TFLite,0.012311435000015
4350,MobileNetV3 Small,TFLite,0.0124126000000046
4351,MobileNetV3 Small,TFLite,0.0125221369999621
4352,MobileNetV3 Small,TFLite,0.0123844710000184
4353,MobileNetV3 Small,TFLite,0.0125074700000027
4354,MobileNetV3 Small,TFLite,0.012516248000054
4355,MobileNetV3 Small,TFLite,0.0123130079999782
4356,MobileNetV3 Small,TFLite,0.0124972290000187
4357,MobileNetV3 Small,TFLite,0.0124646740000002
4358,MobileNetV3 Small,TFLite,0.0124147669999956
4359,MobileNetV3 Small,TFLite,0.0124186190000159
4360,MobileNetV3 Small,TFLite,0.0122888610000018
4361,MobileNetV3 Small,TFLite,0.0124391540000488
4362,MobileNetV3 Small,TFLite,0.0124380069999574
4363,MobileNetV3 Small,TFLite,0.012371341000005
4364,MobileNetV3 Small,TFLite,0.012333285000011
4365,MobileNetV3 Small,TFLite,0.0123701739999546
4366,MobileNetV3 Small,TFLite,0.0123298410000529
4367,MobileNetV3 Small,TFLite,0.0124633770000173
4368,MobileNetV3 Small,TFLite,0.012350562999984
4369,MobileNetV3 Small,TFLite,0.0123788589999662
4370,MobileNetV3 Small,TFLite,0.0123792100000059
4371,MobileNetV3 Small,TFLite,0.0123672480000323
4372,MobileNetV3 Small,TFLite,0.0122869329999844
4373,MobileNetV3 Small,TFLite,0.0123512289999894
4374,MobileNetV3 Small,TFLite,0.0123434710000083
4375,MobileNetV3 Small,TFLite,0.0123748409999961
4376,MobileNetV3 Small,TFLite,0.0124038029999837
4377,MobileNetV3 Small,TFLite,0.0123245259999862
4378,MobileNetV3 Small,TFLite,0.0123331000000348
4379,MobileNetV3 Small,TFLite,0.0123508030000039
4380,MobileNetV3 Small,TFLite,0.0124365989999546
4381,MobileNetV3 Small,TFLite,0.0122830070000077
4382,MobileNetV3 Small,TFLite,0.0124208960000373
4383,MobileNetV3 Small,TFLite,0.0124223579999807
4384,MobileNetV3 Small,TFLite,0.0123994880000282
4385,MobileNetV3 Small,TFLite,0.0124486550000142
4386,MobileNetV3 Small,TFLite,0.0123696729999664
4387,MobileNetV3 Small,TFLite,0.0123026559999743
4388,MobileNetV3 Small,TFLite,0.0124242470000126
4389,MobileNetV3 Small,TFLite,0.0123979510000253
4390,MobileNetV3 Small,TFLite,0.0123145260000114
4391,MobileNetV3 Small,TFLite,0.0123185809999881
4392,MobileNetV3 Small,TFLite,0.0123935619999997
4393,MobileNetV3 Small,TFLite,0.0123091919999751
4394,MobileNetV3 Small,TFLite,0.0124021359999915
4395,MobileNetV3 Small,TFLite,0.0124192650000054
4396,MobileNetV3 Small,TFLite,0.0123493210000447
4397,MobileNetV3 Small,TFLite,0.0124358030000166
4398,MobileNetV3 Small,TFLite,0.0124152280000089
4399,MobileNetV3 Small,TFLite,0.0123686730000258
4400,MobileNetV3 Small,TFLite,0.0125020419999941
4401,MobileNetV3 Small,TFLite,0.0124346540000033
4402,MobileNetV3 Small,TFLite,0.0123436910000123
4403,MobileNetV3 Small,TFLite,0.0123731909999946
4404,MobileNetV3 Small,TFLite,0.012365821000003
4405,MobileNetV3 Small,TFLite,0.0123692469999809
4406,MobileNetV3 Small,TFLite,0.0123861729999816
4407,MobileNetV3 Small,TFLite,0.0123738760000264
4408,MobileNetV3 Small,TFLite,0.0123776539999767
4409,MobileNetV3 Small,TFLite,0.0124121540000032
4410,MobileNetV3 Small,TFLite,0.0124923390000049
4411,MobileNetV3 Small,TFLite,0.0122077479999802
4412,MobileNetV3 Small,TFLite,0.0124030790000233
4413,MobileNetV3 Small,TFLite,0.0124074309999855
4414,MobileNetV3 Small,TFLite,0.0124828010000328
4415,MobileNetV3 Small,TFLite,0.0123676910000085
4416,MobileNetV3 Small,TFLite,0.0124247830000285
4417,MobileNetV3 Small,TFLite,0.0123158019999891
4418,MobileNetV3 Small,TFLite,0.0124014310000006
4419,MobileNetV3 Small,TFLite,0.0124090609999711
4420,MobileNetV3 Small,TFLite,0.0124520600000437
4421,MobileNetV3 Small,TFLite,0.012305877000017
4422,MobileNetV3 Small,TFLite,0.0122929510000062
4423,MobileNetV3 Small,TFLite,0.0124275229999852
4424,MobileNetV3 Small,TFLite,0.012416968000025
4425,MobileNetV3 Small,TFLite,0.0123836159999655
4426,MobileNetV3 Small,TFLite,0.0123777279999899
4427,MobileNetV3 Small,TFLite,0.0124715599999944
4428,MobileNetV3 Small,TFLite,0.0126001520000045
4429,MobileNetV3 Small,TFLite,0.0124371160000009
4430,MobileNetV3 Small,TFLite,0.0125009679999834
4431,MobileNetV3 Small,TFLite,0.0123793209999689
4432,MobileNetV3 Small,TFLite,0.0123696720000339
4433,MobileNetV3 Small,TFLite,0.0124500790000183
4434,MobileNetV3 Small,TFLite,0.0124437449999845
4435,MobileNetV3 Small,TFLite,0.0123483940000141
4436,MobileNetV3 Small,TFLite,0.0123577100000034
4437,MobileNetV3 Small,TFLite,0.0122254700000326
4438,MobileNetV3 Small,TFLite,0.0126907979999941
4439,MobileNetV3 Small,TFLite,0.0124472269999955
4440,MobileNetV3 Small,TFLite,0.0124649850000082
4441,MobileNetV3 Small,TFLite,0.0124773559999766
4442,MobileNetV3 Small,TFLite,0.0124410789999842
4443,MobileNetV3 Small,TFLite,0.0123755420000293
4444,MobileNetV3 Small,TFLite,0.012342708999995
4445,MobileNetV3 Small,TFLite,0.0123658009999871
4446,MobileNetV3 Small,TFLite,0.0123244320000139
4447,MobileNetV3 Small,TFLite,0.0124130600000285
4448,MobileNetV3 Small,TFLite,0.0123957459999815
4449,MobileNetV3 Small,TFLite,0.0123058199999945
4450,MobileNetV3 Small,TFLite,0.0123567649999927
4451,MobileNetV3 Small,TFLite,0.0125200589999963
4452,MobileNetV3 Small,TFLite,0.0125311700000452
4453,MobileNetV3 Small,TFLite,0.0123969489999922
4454,MobileNetV3 Small,TFLite,0.0123700600000233
4455,MobileNetV3 Small,TFLite,0.0123180610000304
4456,MobileNetV3 Small,TFLite,0.012317524000025
4457,MobileNetV3 Small,TFLite,0.0125006700000085
4458,MobileNetV3 Small,TFLite,0.0124196520000054
4459,MobileNetV3 Small,TFLite,0.0122933199999692
4460,MobileNetV3 Small,TFLite,0.0124055599999906
4461,MobileNetV3 Small,TFLite,0.0123805239999796
4462,MobileNetV3 Small,TFLite,0.0123603940000407
4463,MobileNetV3 Small,TFLite,0.0124529109999684
4464,MobileNetV3 Small,TFLite,0.0123914300000365
4465,MobileNetV3 Small,TFLite,0.0123215610000215
4466,MobileNetV3 Small,TFLite,0.0124502999999549
4467,MobileNetV3 Small,TFLite,0.0124394110000025
4468,MobileNetV3 Small,TFLite,0.0124882989999832
4469,MobileNetV3 Small,TFLite,0.0122904309999967
4470,MobileNetV3 Small,TFLite,0.0123112269999978
4471,MobileNetV3 Small,TFLite,0.0123884669999938
4472,MobileNetV3 Small,TFLite,0.0124086150000266
4473,MobileNetV3 Small,TFLite,0.0122910609999848
4474,MobileNetV3 Small,TFLite,0.0124268739999706
4475,MobileNetV3 Small,TFLite,0.0124119859999609
4476,MobileNetV3 Small,TFLite,0.012453966999999
4477,MobileNetV3 Small,TFLite,0.012403780999989
4478,MobileNetV3 Small,TFLite,0.0124093929999844
4479,MobileNetV3 Small,TFLite,0.0123760600000082
4480,MobileNetV3 Small,TFLite,0.012328468000021
4481,MobileNetV3 Small,TFLite,0.0123287830000435
4482,MobileNetV3 Small,TFLite,0.0124825770000143
4483,MobileNetV3 Small,TFLite,0.0123433559999739
4484,MobileNetV3 Small,TFLite,0.0123209130000532
4485,MobileNetV3 Small,TFLite,0.0124125780000099
4486,MobileNetV3 Small,TFLite,0.0124523000000067
4487,MobileNetV3 Small,TFLite,0.0124524110000265
4488,MobileNetV3 Small,TFLite,0.0122396350000144
4489,MobileNetV3 Small,TFLite,0.0127200379999976
4490,MobileNetV3 Small,TFLite,0.0124928539999586
4491,MobileNetV3 Small,TFLite,0.0125184099999842
4492,MobileNetV3 Small,TFLite,0.0124240210000152
4493,MobileNetV3 Small,TFLite,0.0124129669999888
4494,MobileNetV3 Small,TFLite,0.0123918730000127
4495,MobileNetV3 Small,TFLite,0.0123687260000338
4496,MobileNetV3 Small,TFLite,0.0123618370000144
4497,MobileNetV3 Small,TFLite,0.0124422259999619
4498,MobileNetV3 Small,TFLite,0.012510743000007
4499,MobileNetV3 Small,TFLite,0.012360152000042
4500,MobileNetV3 Small,TFLite,0.0123518190000027
4501,MobileNetV3 Small,TFLite,0.0124105219999819
4502,MobileNetV3 Small,TFLite,0.0124559660000045
4503,MobileNetV3 Small,TFLite,0.0125199649999672
4504,MobileNetV3 Small,TFLite,0.0123924659999943
4505,MobileNetV3 Small,TFLite,0.0124051699999654
4506,MobileNetV3 Small,TFLite,0.012348763000034
4507,MobileNetV3 Small,TFLite,0.0124530209999988
