,model_name,os,api,latency
72,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0426890319999984
73,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0423023759999523
74,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424908339999774
75,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.042491463000033
76,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0426318290000153
77,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0425468320000845
78,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0426439220000247
79,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.042510555999911
80,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0426044650000676
81,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0423708980000583
82,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0425174309999647
83,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0425866880000285
84,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.04240860099992
85,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0423237329999892
86,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.042483152999921
87,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0423986749999585
88,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424475989999564
89,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0426673150000169
90,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0423653430000285
91,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0426020019999668
92,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0427329050000935
93,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0426166120000743
94,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0426873709999426
95,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.042333274999919
96,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0427123930001016
97,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424045319999777
98,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424768999999969
99,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422095190000391
100,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0423487929999737
101,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.042287516999977
102,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0423218490000181
103,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.042362310000044
104,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422985720000497
105,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.042068190000009
106,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422643130000324
107,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0420960229999991
108,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424317529999598
109,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422354660000792
110,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0421213600000101
111,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0421541370000113
112,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422924470000225
113,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0421212109999942
114,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0421788209999931
115,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0419510689999924
116,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0419991410000193
117,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0420167890000584
118,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0430914060000304
119,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422298749999754
120,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0420773419999704
121,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424422950000007
122,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0421422670000311
123,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422015059999694
124,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422692680000409
125,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0423076370000217
126,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0421427899999571
127,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0421928440000556
128,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0423292660000242
129,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.042080958999918
130,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0423524690000931
131,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422302689999014
132,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422601749999103
133,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424486890000253
134,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0423142849999749
135,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0427772710000908
136,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0427132730000039
137,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0427753650000113
138,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422869530000298
139,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422774390000313
140,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0450717269999358
141,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422477739999749
142,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424999140000181
143,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0427337769999667
144,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0425417090000337
145,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0425327280000829
146,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424110650000102
147,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424338420000367
148,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0425590239999564
149,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424196760000086
150,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0426040590000411
151,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0425197839999782
152,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0423746769999979
153,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0428268880000359
154,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0423416639999914
155,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0425838060000387
156,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0426638769999954
157,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0421426510000628
158,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.042780021999988
159,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.042715467999983
160,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0423636450000231
161,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0423784040000327
162,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0427977429999373
163,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0423922559999709
164,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0425098069999876
165,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424044779999803
166,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0427072089999001
167,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424064589999488
168,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424294069999859
169,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0423552989999507
170,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0421456189999389
171,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422942819999434
172,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422973739999861
173,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424410179999767
174,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424977760000047
175,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0421459530000447
176,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0425332930000195
177,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0425571069999932
178,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0427056409999977
179,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0423591510000278
180,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424395549999871
181,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422133209999628
182,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0423178359999383
183,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.042530020000072
184,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424701140000252
185,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0425085029999081
186,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424525049999147
187,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.042536057999996
188,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0427284039999449
189,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0425024470000607
190,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.042396265000093
