,model_name,os,api,latency
206,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0423940440000478
207,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0418652539999584
208,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422737860000097
209,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0421631399999569
210,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422803059999523
211,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0420888099999956
212,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0427794329999642
213,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0421296240000401
214,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0421852899999066
215,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0429092649999347
216,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0431895390000818
217,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0420871420000139
218,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0421860679999781
219,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0423473439999497
220,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.042646655999988
221,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0420367549999127
222,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0420764760000338
223,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.042316454999991
224,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0427041190000636
225,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0418063889999302
226,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424006429999508
227,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.041801759000009
228,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0423474760000317
229,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.042298235999965
230,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0430890989999852
231,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0426809360000106
232,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422873469999558
233,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424778450000076
234,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0423582350000515
235,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422546620000048
236,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0421713110000609
237,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0425184189999754
238,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422963099999833
