,model_name,os,api,latency
1186,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0428826099999923
1187,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0432191590000456
1188,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0430663470000354
1189,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0434392670000534
1190,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0433020659999101
1191,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0433340660000567
1192,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0433649349999996
1193,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.043160567999962
1194,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0427699819999816
1195,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0430941240000493
1196,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0431936409999025
1197,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0431741049999345
1198,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.043331342999977
1199,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0433182519999491
1200,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.043130829000006
1201,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.043333586000017
1202,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0430779420000817
1203,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0433850660000416
1204,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0431746249998923
1205,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0433120120000012
1206,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0435219900000447
1207,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0430858859999716
1208,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0433024380000688
1209,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0432088469999598
1210,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0430684049999854
1211,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0432867709999982
