         2485239 function calls (2437267 primitive calls) in 18.733 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      330    0.000    0.000    0.000    0.000 /usr/lib/python3.8/inspect.py:2246(<lambda>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/framework/composite_tensor_gradient.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/multiprocessing/pool.py:173(Pool)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/dateutil/parser/_parser.py:294(__init__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/ops/control_flow_util_v2.py:16(<module>)
     1510    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorboard/compat/proto/allocation_description_pb2.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/setuptools/dist.py:399(Distribution)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/lite/python/lite.py:2273(TFLiteKerasModelConverter)
       39    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/initializers/__init__.py:90(<lambda>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/google/protobuf/internal/well_known_types.py:96(Timestamp)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/ops/custom_gradient.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/special/_orthogonal.py:1(<module>)
       11    0.000    0.000    0.000    0.000 /usr/lib/python3.8/email/message.py:462(get)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/models/sharpness_aware_minimization.py:15(<module>)
       93    0.000    0.000    0.000    0.000 /usr/lib/python3.8/re.py:270(escape)
       20    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/setuptools/_vendor/importlib_metadata/__init__.py:666(search)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/asyncio/tasks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/wrappers/scikit_learn.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/io/excel/_pyxlsb.py:2(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/setuptools/_vendor/jaraco/context.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/core/function/polymorphism/type_dispatch.py:26(TypeDispatchTable)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/applications/nasnet.py:16(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/lite/python/schema_py_generated.py:1827(Tensor)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/metrics/probabilistic_metrics.py:34(Poisson)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/data/experimental/ops/cardinality.py:15(<module>)
      321    0.000    0.000    0.000    0.000 {method '_fastdict_insert' of 'fast_module_type.FastModuleType' objects}
      405    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/_lib/deprecation.py:7(_deprecated)
        2    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/core/function/polymorphism/function_type.py:436(add_type_constraints)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/layers/rnn/bidirectional.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/strings/base.py:1(<module>)
        4    0.000    0.000    0.000    0.000 {built-in method posix.open}
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/distribute/failure_handling/preemption_watcher.py:15(<module>)
       19    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_MonitoringGetCellBoolGauge0}
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/export/export_lib.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/tseries/frequencies.py:178(_FrequencyInferer)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/arrays/string_.py:230(StringArray)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/distribute/central_storage_strategy.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/utils/generic_utils.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/unittest/case.py:375(TestCase)
       40    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/eager/context.py:976(executing_eagerly)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/utils/tf_inspect.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/sparse/linalg/_dsolve/_add_newdocs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorboard/plugins/scalar/plugin_data_pb2.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/requests/models.py:230(Request)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorboard/compat/proto/tensor_description_pb2.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/core/function/capture/capture_container.py:50(FunctionCaptures)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorboard/compat/proto/rpc_options_pb2.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/layers/rnn/cudnn_lstm.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/re.py:223(split)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/keras/utils/losses_utils.py:16(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/keras/layers/core.py:1502(SlicingOpLambda)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/asyncio/streams.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/layers/rnn/stacked_rnn_cells.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/layers/preprocessing/normalization.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/ops/init_ops.py:181(Ones)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/premade_models/linear.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/metrics/regression_metrics.py:35(MeanRelativeError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/encodings/raw_unicode_escape.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/lite/python/optimize/calibrator.py:39(Calibrator)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/dateutil/tz/tz.py:458(__init__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/layers/preprocessing/string_lookup.py:15(<module>)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.8/dataclasses.py:356(_recursive_repr)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/distribute/failure_handling/failure_handling.py:328(PreemptionCheckpointHandler)
       24    0.000    0.000    0.000    0.000 /usr/lib/python3.8/warnings.py:165(simplefilter)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/engine/input_spec.py:17(<module>)
       29    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/google/protobuf/text_format.py:1281(_SkipWhitespace)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/api/keras/initializers/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/layers/reshaping/zero_padding3d.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/setuptools/_vendor/packaging/specifiers.py:52(BaseSpecifier)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/layers/core/activation.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/engine/base_preprocessing_layer.py:37(PreprocessingLayer)
      313    0.000    0.000    0.000    0.000 /usr/lib/python3.8/abc.py:7(abstractmethod)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/sparse/_coo.py:22(coo_matrix)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/utils/sidecar_evaluator.py:15(<module>)
       81    0.000    0.000    0.000    0.000 /usr/lib/python3.8/enum.py:175(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/asyncio/unix_events.py:436(_UnixReadPipeTransport)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/metrics/accuracy_metrics.py:28(Accuracy)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/layers/normalization/group_normalization.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/arrays/floating.py:1(<module>)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.8/email/message.py:564(get_content_type)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/setuptools/_vendor/packaging/specifiers.py:678(SpecifierSet)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/training/training_util.py:15(<module>)
       25    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/absl/flags/_flag.py:225(_parse_from_default)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/optimizers/adagrad.py:15(<module>)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.8/ctypes/__init__.py:75(CFUNCTYPE)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/layers/rnn/gru.py:394(GRU)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/saved_model/revived_types.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorboard/plugins/text/plugin_data_pb2.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/core/function/trace_type/default_types.py:428(Attrs)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/bdb.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/metrics/iou_metrics.py:533(OneHotIoU)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorboard/plugins/image/plugin_data_pb2.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/applications/xception.py:16(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/_lib/decorator.py:215(decorator)
        7    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/wrapt/wrappers.py:63(__new__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/email/quoprimime.py:5(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/urllib3/exceptions.py:86(HostChangedError)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/training/moving_averages.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/layers/rnn/base_rnn.py:38(RNN)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorboard/compat/tensorflow_stub/flags.py:16(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/requests/cookies.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/_strptime.py:107(__calc_date_time)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorboard/plugins/histogram/plugin_data_pb2.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/sparse/_dok.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/textwrap.py:336(_split_chunks)
       76    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/util/dispatch.py:119(register)
      616    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/google/protobuf/internal/api_implementation.py:95(Type)
        5    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/saving/legacy/saved_model/serialized_attributes.py:103(with_attributes)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/setuptools/_distutils/command/bdist.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/layers/merging/dot.py:15(<module>)
       28    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/keras/utils/tf_utils.py:255(shape_type_conversion)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/distribute/packed_distributed_variable.py:15(<module>)
        2    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/setuptools/_vendor/importlib_metadata/__init__.py:623(zip_children)
      213    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/optimizers/adafactor.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/multiprocessing/util.py:10(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/io/excel/_xlrd.py:1(<module>)
       34    0.000    0.000    0.000    0.000 /usr/lib/python3.8/typing.py:736(__mro_entries__)
       16    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/PIL/Image.py:512(__init__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/preprocessing/sequence.py:15(<module>)
      178    0.000    0.000    0.000    0.000 /usr/lib/python3.8/posixpath.py:41(_get_sep)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/metrics/confusion_metrics.py:983(PrecisionAtRecall)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/sparse/_bsr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/legacy_tf_layers/variable_scope_shim.py:631(track_tf1_style_variables)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/training/checkpoint_utils.py:15(<module>)
       13    0.000    0.000    0.000    0.000 /usr/lib/python3.8/_collections_abc.py:664(__contains__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/data/ops/optional_ops.py:205(OptionalSpec)
        4    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/numpy/core/getlimits.py:111(_float_to_str)
       89    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BufferedReader' objects}
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.8/logging/__init__.py:862(__init__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/tpu/device_assignment.py:56(DeviceAssignment)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/layers/attention/base_dense_attention.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/layers/regularization/gaussian_noise.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/keras/legacy_tf_layers/variable_scope_shim.py:556(VariableAndLossTracker)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/optimizers/nadam.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/premade_models/wide_deep.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/trackable/data_structures.py:452(ListWrapper)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/layers/rnn/dropout_rnn_cell_mixin.py:24(DropoutRNNCellMixin)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/keras/engine/base_preprocessing_layer.py:40(PreprocessingLayer)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/eager/context.py:395(__init__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/optimizers/legacy/adagrad.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/autograph/converters/return_statements.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/layers/core/tf_op_layer.py:198(TFOpLambda)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/keras/engine/input_spec.py:17(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/layers/merging/concatenate.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/engine/training_arrays_v1.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/feature_column/dense_features.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pytz/exceptions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/dtensor/python/input_util.py:97(_DTensorIterator)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/keras/engine/training_generator_v1.py:15(<module>)
       26    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/util/type_annotations.py:27(is_generic_tuple)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/distribute/cross_device_ops.py:248(CrossDeviceOps)
        8    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/numpy/core/function_base.py:475(add_newdoc)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/distribute/experimental/rpc/rpc_ops.py:117(Client)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/metrics/iou_metrics.py:649(OneHotMeanIoU)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/data/ops/map_op.py:15(<module>)
       14    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_compile.py:416(_bytes_to_codes)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/optimizers/adam.py:15(<module>)
        2    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/setuptools/_vendor/zipp.py:230(__init__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/h5py/_hl/datatype.py:10(<module>)
      346    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_compile.py:453(_get_iscased)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/types/data.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/internals/blocks.py:144(Block)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/tpu/tpu_embedding_v2_utils.py:1135(FeatureConfig)
       16    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/ops/distributions/distribution.py:114(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/estimator/__init__.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/engine/training_generator_v1.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/engine/base_layer.py:3758(BaseRandomLayer)
       18    0.000    0.000    0.000    0.000 /usr/lib/python3.8/logging/__init__.py:1335(_fixupParents)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/layers/activation/relu.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/distribute/distribute_coordinator_utils.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/layers/preprocessing/hashed_crossing.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/__init__.py:514(<listcomp>)
       34    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/framework/ops.py:932(_override_operator)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/util/version/__init__.py:26(InfinityType)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/optimizers/adamw.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v1/image/__init__.py:3(<module>)
       39    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/utils/tf_inspect.py:398(isclass)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/optimizers/rmsprop.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/keras/layers/embeddings.py:30(Embedding)
        2    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/setuptools/_vendor/importlib_metadata/_adapters.py:71(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/linalg/_decomp.py:16(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/layers/rnn/time_distributed.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/framework/extension_type.py:498(_tf_extension_type_fields)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/callbacks_v1.py:17(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/layers/kernelized.py:16(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/typing_extensions.py:986(Annotated)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/layers/regularization/alpha_dropout.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/opt_einsum/paths.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/optimizers/adamax.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/framework/indexed_slices.py:70(IndexedSlices)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/ops/variables.py:199(VariableMetaclass)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/multiprocessing/process.py:71(BaseProcess)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/io/stata.py:1115(StataReader)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/optimizers/ftrl.py:15(<module>)
        2    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/setuptools/_vendor/zipp.py:100(make)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/applications/mobilenet_v2.py:16(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/applications/inception_v3.py:16(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/layers/activation/prelu.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/h5py/_hl/base.py:129(default_lapl)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/layers/preprocessing/hashing.py:15(<module>)
      191    0.000    0.000    0.000    0.000 {built-in method _struct.unpack_from}
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/layers/preprocessing/discretization.py:136(Discretization)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/core/function/trace_type/default_types.py:156(Tuple)
      166    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/window/doc.py:11(create_section_header)
       50    0.000    0.000    0.000    0.000 /usr/lib/python3.8/os.py:748(encode)
       16    0.000    0.000    0.000    0.000 {built-in method tensorflow.python.util._pywrap_utils.RegisterType}
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/applications/vgg16.py:16(<module>)
      184    0.000    0.000    0.000    0.000 /usr/lib/python3.8/inspect.py:72(isclass)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/applications/mobilenet.py:16(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/metrics/hinge_metrics.py:27(Hinge)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/client/timeline.py:262(_TensorTracker)
      811    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/applications/vgg19.py:16(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/groupby/ops.py:1028(BinGrouper)
       48    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/linalg/lapack.py:861(backtickrepl)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/metrics/probabilistic_metrics.py:166(CategoricalCrossentropy)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/layers/reshaping/up_sampling1d.py:15(<module>)
