,image,inference time,label,index,value
0,/home/pi/sambashare/BacArbeit/randomized_iamges/0.jpg,4.591106241001398,[],[],[]
1,/home/pi/sambashare/BacArbeit/randomized_iamges/1.jpg,4.555572802000825,[],[],[]
2,/home/pi/sambashare/BacArbeit/randomized_iamges/2.jpg,4.497797412001091,[],[],[]
3,/home/pi/sambashare/BacArbeit/randomized_iamges/3.jpg,4.508796600999631,[],[],[]
4,/home/pi/sambashare/BacArbeit/randomized_iamges/4.jpg,4.509670114999608,[],[],[]
5,/home/pi/sambashare/BacArbeit/randomized_iamges/5.jpg,4.500424268000643,[],[],[]
6,/home/pi/sambashare/BacArbeit/randomized_iamges/6.jpg,4.50003601699791,[],[],[]
7,/home/pi/sambashare/BacArbeit/randomized_iamges/7.jpg,4.485026349000691,[],[],[]
8,/home/pi/sambashare/BacArbeit/randomized_iamges/8.jpg,4.518132714998501,[],[],[]
9,/home/pi/sambashare/BacArbeit/randomized_iamges/9.jpg,4.488428094999108,[],[],[]
