,model_name,latency,thread,api
11862,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0514074489999529,2,delegate
11863,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0515024119999907,2,delegate
11864,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0517031510000833,2,delegate
11865,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0512890049999441,2,delegate
11866,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0503501779999169,2,delegate
11867,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0504641219999939,2,delegate
11868,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0506879909999042,2,delegate
11869,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0518200210001396,2,delegate
11870,lite-model_mobilenet_v3_large_100_224_fp32_1,0.051082691999909,2,delegate
11871,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0512701349998678,2,delegate
11872,lite-model_mobilenet_v3_large_100_224_fp32_1,0.050325808000025,2,delegate
11873,lite-model_mobilenet_v3_large_100_224_fp32_1,0.051395912000089,2,delegate
11874,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0504562700000406,2,delegate
11875,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0515932439998323,2,delegate
11876,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0518027420000635,2,delegate
11877,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0505216219999056,2,delegate
11878,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0513381350001509,2,delegate
11879,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0507693980000567,2,delegate
11880,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0522839249999833,2,delegate
11881,lite-model_mobilenet_v3_large_100_224_fp32_1,0.051824427999918,2,delegate
11882,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0515300409999781,2,delegate
11883,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0511357100001532,2,delegate
11884,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0504706959998202,2,delegate
11885,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0509999330001846,2,delegate
11886,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0508879149999756,2,delegate
11887,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0503861040001538,2,delegate
11888,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0513630420000481,2,delegate
11889,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0518114840001544,2,delegate
11890,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0517171689998576,2,delegate
11891,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0516254110000318,2,delegate
11892,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0514453749999574,2,delegate
11893,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0512423019999914,2,delegate
11894,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0504914919999919,2,delegate
11895,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0510009890001583,2,delegate
11896,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0509559150000313,2,delegate
11897,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0504417699999066,2,delegate
11898,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0511342659999627,2,delegate
11899,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0518848169999728,2,delegate
11900,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0513664299999163,2,delegate
11901,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0503845289999844,2,delegate
11902,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0507681379999667,2,delegate
11903,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0509953039997981,2,delegate
11904,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0510871920000681,2,delegate
11905,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0512479320000238,2,delegate
11906,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0508933789999446,2,delegate
11907,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0514358190000621,2,delegate
11908,lite-model_mobilenet_v3_large_100_224_fp32_1,0.051526911999872,2,delegate
11909,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0512140250000356,2,delegate
11910,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0508898410000711,2,delegate
11911,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0503248080001412,2,delegate
11912,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0502579189999323,2,delegate
11913,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0514615970000704,2,delegate
11914,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0513715970000703,2,delegate
11915,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0514424680000047,2,delegate
11916,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0520788530000118,2,delegate
11917,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0509820440001931,2,delegate
11918,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0513776160000816,2,delegate
11919,lite-model_mobilenet_v3_large_100_224_fp32_1,0.051225838999926,2,delegate
11920,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0512868579999121,2,delegate
11921,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0507942859999275,2,delegate
11922,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0509479330000886,2,delegate
11923,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0506208990000232,2,delegate
11924,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0503379560000212,2,delegate
11925,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0510980999999901,2,delegate
11926,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0517125219998888,2,delegate
11927,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0521161669998946,2,delegate
11928,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0507471749999695,2,delegate
11929,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0516439290001926,2,delegate
11930,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0504927699998916,2,delegate
11931,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0508740450000004,2,delegate
11932,lite-model_mobilenet_v3_large_100_224_fp32_1,0.051383800999929,2,delegate
11933,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0510493029998997,2,delegate
11934,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0503424189998895,2,delegate
11935,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0517815029998018,2,delegate
11936,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0513462090000302,2,delegate
11937,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0513800420001189,2,delegate
11938,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0516705580000689,2,delegate
11939,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0509052859999883,2,delegate
11940,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0502913640000315,2,delegate
11941,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0513411350000296,2,delegate
11942,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0511106359999757,2,delegate
11943,lite-model_mobilenet_v3_large_100_224_fp32_1,0.050460325999893,2,delegate
11944,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0507113239998489,2,delegate
11945,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0510819700000411,2,delegate
11946,lite-model_mobilenet_v3_large_100_224_fp32_1,0.050701398000001,2,delegate
11947,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0514241529999708,2,delegate
11948,lite-model_mobilenet_v3_large_100_224_fp32_1,0.049985013999958,2,delegate
11949,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0518873720000101,2,delegate
11950,lite-model_mobilenet_v3_large_100_224_fp32_1,0.050302160000001,2,delegate
11951,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0511072290000811,2,delegate
11952,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0512563390000195,2,delegate
11953,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0504713070001798,2,delegate
11954,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0506698239998968,2,delegate
11955,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0505276410001442,2,delegate
11956,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0505852700000559,2,delegate
11957,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0506991390000166,2,delegate
11958,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0509701739999854,2,delegate
11959,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0507045090000701,2,delegate
11960,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0509874700001091,2,delegate
11961,lite-model_mobilenet_v3_large_100_224_fp32_1,0.050306214999864,2,delegate
11962,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0510458220001055,2,delegate
11963,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0510074510000322,2,delegate
11964,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0503205489999345,2,delegate
11965,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0511082110001552,2,delegate
11966,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0505137509999258,2,delegate
11967,lite-model_mobilenet_v3_large_100_224_fp32_1,0.050396881999859,2,delegate
11968,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0503834190001271,2,delegate
11969,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0513444129999243,2,delegate
11970,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0506798060000619,2,delegate
11971,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0506473240000104,2,delegate
11972,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0519036870000491,2,delegate
11973,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0515758930000629,2,delegate
11974,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0513842650000242,2,delegate
11975,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0513192469998102,2,delegate
11976,lite-model_mobilenet_v3_large_100_224_fp32_1,0.050527177000049,2,delegate
11977,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0507524350000494,2,delegate
11978,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0506617510000069,2,delegate
11979,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0517202070000166,2,delegate
11980,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0511938209999698,2,delegate
11981,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0503091599998697,2,delegate
11982,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0507724720000624,2,delegate
11983,lite-model_mobilenet_v3_large_100_224_fp32_1,0.050442103000023,2,delegate
11984,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0508932489999551,2,delegate
11985,lite-model_mobilenet_v3_large_100_224_fp32_1,0.051149414000065,2,delegate
11986,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0513754870000866,2,delegate
11987,lite-model_mobilenet_v3_large_100_224_fp32_1,0.051259876000131,2,delegate
11988,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0521702769999592,2,delegate
11989,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0516322440000749,2,delegate
11990,lite-model_mobilenet_v3_large_100_224_fp32_1,0.051621354999952,2,delegate
11991,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0509380080000028,2,delegate
11992,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0502496039998732,2,delegate
11993,lite-model_mobilenet_v3_large_100_224_fp32_1,0.050523455000075,2,delegate
11994,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0501241429999481,2,delegate
11995,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0505043809998824,2,delegate
11996,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0503916780000963,2,delegate
11997,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0519261500000993,2,delegate
11998,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0505459549999613,2,delegate
11999,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0511557100001027,2,delegate
12000,lite-model_mobilenet_v3_large_100_224_fp32_1,0.1361035599998104,3,delegate
12001,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0448688439998932,3,delegate
12002,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0451972490000116,3,delegate
12003,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0450789540000187,3,delegate
12004,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0457651350000105,3,delegate
12005,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0454666549999274,3,delegate
12006,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0457067090001146,3,delegate
12007,lite-model_mobilenet_v3_large_100_224_fp32_1,0.045560653999928,3,delegate
12008,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0455122109999592,3,delegate
12009,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0452977850000024,3,delegate
12010,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0458572820000426,3,delegate
12011,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0459631149999495,3,delegate
12012,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0457881340000767,3,delegate
12013,lite-model_mobilenet_v3_large_100_224_fp32_1,0.045565728000156,3,delegate
12014,lite-model_mobilenet_v3_large_100_224_fp32_1,0.045603802999949,3,delegate
12015,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0449701949999052,3,delegate
12016,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0467299060001096,3,delegate
12017,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0457731899998634,3,delegate
12018,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0460470959999383,3,delegate
12019,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0458513559999573,3,delegate
12020,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0452629519998026,3,delegate
12021,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0452145820001987,3,delegate
12022,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0454996169999049,3,delegate
12023,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0460116140000081,3,delegate
12024,lite-model_mobilenet_v3_large_100_224_fp32_1,0.046875201000148,3,delegate
12025,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0453427660002034,3,delegate
12026,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0458851710000089,3,delegate
12027,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0450598800000534,3,delegate
12028,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0452395820000219,3,delegate
12029,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0459287260000564,3,delegate
12030,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0450118060000477,3,delegate
12031,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0454086919999099,3,delegate
12032,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0454020809997928,3,delegate
12033,lite-model_mobilenet_v3_large_100_224_fp32_1,0.045400729999983,3,delegate
12034,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0450828059999821,3,delegate
12035,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0451351199999408,3,delegate
12036,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0454977849999522,3,delegate
12037,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0451506570000219,3,delegate
12038,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0452606740000192,3,delegate
12039,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0455632099999547,3,delegate
12040,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0453937290001249,3,delegate
12041,lite-model_mobilenet_v3_large_100_224_fp32_1,0.045776134000107,3,delegate
12042,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0450788430000557,3,delegate
12043,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0455826920001527,3,delegate
12044,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0455229879999024,3,delegate
12045,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0449686399999791,3,delegate
12046,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0454065439998885,3,delegate
12047,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0450923790001525,3,delegate
12048,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0453976740000143,3,delegate
12049,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0455091730000276,3,delegate
12050,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0454797100001087,3,delegate
12051,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0453645439999945,3,delegate
12052,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0452214530000674,3,delegate
12053,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0452535269998861,3,delegate
12054,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0451374720000785,3,delegate
12055,lite-model_mobilenet_v3_large_100_224_fp32_1,0.04528256399999,3,delegate
12056,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0452786369999103,3,delegate
12057,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0453478229999291,3,delegate
12058,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0457393199999387,3,delegate
12059,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0452876009999272,3,delegate
12060,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0454345070002091,3,delegate
12061,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0450940270000046,3,delegate
12062,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0457647079999787,3,delegate
12063,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0455626170000869,3,delegate
12064,lite-model_mobilenet_v3_large_100_224_fp32_1,0.04568561699989,3,delegate
12065,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0450323430000025,3,delegate
12066,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0457345050001549,3,delegate
12067,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0453485259999979,3,delegate
12068,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0455670440001085,3,delegate
12069,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0452988039999127,3,delegate
12070,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0456848569999692,3,delegate
12071,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0454142290000163,3,delegate
12072,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0455993949999538,3,delegate
12073,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0454708950001077,3,delegate
12074,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0457758009999906,3,delegate
12075,lite-model_mobilenet_v3_large_100_224_fp32_1,0.045117343000129,3,delegate
12076,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0453309340000487,3,delegate
12077,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0455464509998364,3,delegate
12078,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0454857469999296,3,delegate
12079,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0452078230000552,3,delegate
12080,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0451876939998783,3,delegate
12081,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0456680980000783,3,delegate
12082,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0452869520001968,3,delegate
12083,lite-model_mobilenet_v3_large_100_224_fp32_1,0.045660135999924,3,delegate
12084,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0459238189998814,3,delegate
12085,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0454379889999927,3,delegate
12086,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0454272109998328,3,delegate
12087,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0465001300001404,3,delegate
12088,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0456921350000811,3,delegate
12089,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0453713040001275,3,delegate
12090,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0456353019999369,3,delegate
12091,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0452469520000704,3,delegate
12092,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0454314520000025,3,delegate
12093,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0458478939999622,3,delegate
12094,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0457212090000211,3,delegate
12095,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0451244719999976,3,delegate
12096,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0454045999999834,3,delegate
12097,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0451568240000597,3,delegate
12098,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0453457859998707,3,delegate
12099,lite-model_mobilenet_v3_large_100_224_fp32_1,0.045056268999815,3,delegate
12100,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0454010260000359,3,delegate
12101,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0454039339999781,3,delegate
12102,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0451782679999723,3,delegate
12103,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0453222109999842,3,delegate
12104,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0457856709999759,3,delegate
12105,lite-model_mobilenet_v3_large_100_224_fp32_1,0.045204804999912,3,delegate
12106,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0451988789998267,3,delegate
12107,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0453225080000265,3,delegate
12108,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0457617270001264,3,delegate
12109,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0455723770000986,3,delegate
12110,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0453036930000507,3,delegate
12111,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0458932999999888,3,delegate
12112,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0450783240000873,3,delegate
12113,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0455800249999356,3,delegate
12114,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0454835809998712,3,delegate
12115,lite-model_mobilenet_v3_large_100_224_fp32_1,0.045525932999908,3,delegate
12116,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0454606180001064,3,delegate
12117,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0457933010000033,3,delegate
12118,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0452494529999967,3,delegate
12119,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0451651569999285,3,delegate
12120,lite-model_mobilenet_v3_large_100_224_fp32_1,0.04473893699992,3,delegate
12121,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0451060650000272,3,delegate
12122,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0454862100000355,3,delegate
12123,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0453906000000188,3,delegate
12124,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0457859299999654,3,delegate
12125,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0454881739999564,3,delegate
12126,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0457337279999592,3,delegate
12127,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0454960619999837,3,delegate
12128,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0452640449998398,3,delegate
12129,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0452088049999019,3,delegate
12130,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0455965619999005,3,delegate
12131,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0453109709999353,3,delegate
12132,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0456444139999803,3,delegate
12133,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0456729320001159,3,delegate
12134,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0450571760000002,3,delegate
12135,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0450425470000936,3,delegate
12136,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0463007240000479,3,delegate
12137,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0452835270000377,3,delegate
12138,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0454615440000907,3,delegate
12139,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0455242100001669,3,delegate
12140,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0454393959998924,3,delegate
12141,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0454607300000589,3,delegate
12142,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0450349540001298,3,delegate
12143,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0452437680000912,3,delegate
12144,lite-model_mobilenet_v3_large_100_224_fp32_1,0.045858040999974,3,delegate
12145,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0460142809999979,3,delegate
12146,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0454386920000615,3,delegate
12147,lite-model_mobilenet_v3_large_100_224_fp32_1,0.045280860000048,3,delegate
12148,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0455974319997949,3,delegate
12149,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0455097110000224,3,delegate
12150,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0452890449998903,3,delegate
12151,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0452012490000015,3,delegate
12152,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0449831949999861,3,delegate
12153,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0451377120000415,3,delegate
12154,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0457021350000559,3,delegate
12155,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0448939179998433,3,delegate
12156,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0456027830000493,3,delegate
12157,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0451921940000374,3,delegate
12158,lite-model_mobilenet_v3_large_100_224_fp32_1,0.045846967999978,3,delegate
12159,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0457202459999734,3,delegate
12160,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0455465800000638,3,delegate
12161,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0455315069998505,3,delegate
12162,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0452970450000975,3,delegate
12163,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0454470989998299,3,delegate
12164,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0456489129999226,3,delegate
12165,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0451772680000885,3,delegate
12166,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0456441910000648,3,delegate
12167,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0452087490000394,3,delegate
12168,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0453387479999491,3,delegate
12169,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0454223399999591,3,delegate
12170,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0458163010000589,3,delegate
12171,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0457633200001055,3,delegate
12172,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0455231910000293,3,delegate
12173,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0465193890001955,3,delegate
12174,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0458560420001958,3,delegate
12175,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0449921399999766,3,delegate
12176,lite-model_mobilenet_v3_large_100_224_fp32_1,0.04553835899992,3,delegate
12177,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0454018780001206,3,delegate
12178,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0458311159998174,3,delegate
12179,lite-model_mobilenet_v3_large_100_224_fp32_1,0.0449767500001598,3,delegate
