,image,inference time,label
0,"[[[157  99 154]
  [157 100 156]
  [158 103 161]
  ...
  [120 108 124]
  [ 93  76  89]
  [ 81  61  73]]

 [[157  99 154]
  [157 100 156]
  [158 103 161]
  ...
  [120 108 124]
  [ 94  76  89]
  [ 81  61  73]]

 [[154  94 150]
  [155  96 153]
  [157 101 159]
  ...
  [121 110 126]
  [100  84  97]
  [ 90  71  83]]

 ...

 [[124 169 126]
  [116 154 116]
  [101 124  94]
  ...
  [166  81 131]
  [154  70 121]
  [149  65 117]]

 [[121 166 123]
  [115 153 115]
  [104 126  97]
  ...
  [175  86 137]
  [163  74 127]
  [157  69 122]]

 [[121 166 123]
  [115 153 115]
  [104 126  97]
  ...
  [175  86 137]
  [163  74 127]
  [157  69 122]]]",2.7360272430014447,[]
1,"[[[173 188 156]
  [170 190 159]
  [165 194 167]
  ...
  [126 213 130]
  [ 94 184  99]
  [ 79 170  84]]

 [[173 188 156]
  [170 190 159]
  [165 194 167]
  ...
  [126 213 130]
  [ 94 184  99]
  [ 79 170  84]]

 [[172 187 155]
  [167 187 157]
  [157 187 159]
  ...
  [126 211 131]
  [ 96 183 101]
  [ 82 170  87]]

 ...

 [[210 190 185]
  [208 188 186]
  [205 182 187]
  ...
  [ 96 121  96]
  [151 160 135]
  [177 179 153]]

 [[220 200 195]
  [215 194 193]
  [206 182 188]
  ...
  [ 92 121  93]
  [152 164 135]
  [180 185 156]]

 [[220 200 195]
  [215 194 193]
  [205 182 188]
  ...
  [ 92 121  93]
  [152 164 135]
  [180 185 156]]]",1.6879960920014128,[]
2,"[[[117 125 165]
  [130 139 178]
  [158 169 206]
  ...
  [ 86  54  57]
  [ 76  39  47]
  [ 72  32  43]]

 [[117 125 165]
  [130 139 178]
  [158 169 206]
  ...
  [ 85  54  57]
  [ 76  39  47]
  [ 72  32  43]]

 [[109 118 158]
  [122 131 170]
  [148 160 197]
  ...
  [ 90  60  60]
  [ 84  49  55]
  [ 82  43  53]]

 ...

 [[ 98  74  99]
  [ 96  72  98]
  [ 91  67  97]
  ...
  [164 202 139]
  [153 194 128]
  [147 190 123]]

 [[101  76 102]
  [ 96  71  99]
  [ 84  60  92]
  ...
  [171 211 143]
  [153 195 126]
  [144 188 117]]

 [[101  76 102]
  [ 96  71  99]
  [ 84  60  92]
  ...
  [171 211 144]
  [153 195 125]
  [144 188 117]]]",1.679371872000047,[]
3,"[[[ 73 167 103]
  [ 81 176 114]
  [ 98 196 137]
  ...
  [107 108 170]
  [ 59  62 122]
  [ 37  41  99]]

 [[ 73 167 103]
  [ 81 176 114]
  [ 98 196 137]
  ...
  [107 108 170]
  [ 59  62 122]
  [ 37  41  99]]

 [[ 81 171 107]
  [ 86 178 116]
  [ 98 192 133]
  ...
  [104 104 165]
  [ 64  66 124]
  [ 45  48 104]]

 ...

 [[136 118 152]
  [124 110 140]
  [ 99  93 114]
  ...
  [143 156 183]
  [158 184 205]
  [165 197 216]]

 [[141 124 158]
  [129 115 145]
  [105  98 119]
  ...
  [141 153 181]
  [167 192 214]
  [179 211 230]]

 [[141 124 158]
  [129 115 145]
  [105  98 119]
  ...
  [141 153 181]
  [167 192 214]
  [179 211 230]]]",1.6488832100003492,[]
4,"[[[ 11 125  65]
  [ 28 140  81]
  [ 64 171 116]
  ...
  [165 187 123]
  [100 120  56]
  [ 69  88  25]]

 [[ 11 125  65]
  [ 28 140  81]
  [ 64 171 116]
  ...
  [165 187 123]
  [100 120  56]
  [ 69  88  25]]

 [[ 17 129  71]
  [ 32 141  85]
  [ 61 166 113]
  ...
  [157 180 117]
  [ 96 117  55]
  [ 67  86  25]]

 ...

 [[134 210 237]
  [136 209 234]
  [139 208 228]
  ...
  [162 147 192]
  [175 156 196]
  [181 160 199]]

 [[147 224 251]
  [148 222 247]
  [149 218 239]
  ...
  [172 156 201]
  [186 167 208]
  [193 172 211]]

 [[147 224 251]
  [148 222 247]
  [149 218 239]
  ...
  [172 156 201]
  [186 167 208]
  [193 172 211]]]",1.6878743010020116,[]
5,"[[[178 189  97]
  [160 168  78]
  [122 123  37]
  ...
  [139 155 164]
  [117 137 145]
  [107 128 136]]

 [[178 189  97]
  [160 168  78]
  [122 123  37]
  ...
  [139 155 164]
  [117 137 145]
  [107 128 136]]

 [[173 185  93]
  [158 166  77]
  [125 127  42]
  ...
  [145 162 170]
  [120 140 148]
  [108 130 137]]

 ...

 [[177 158 132]
  [188 170 144]
  [210 197 170]
  ...
  [232 150 222]
  [203 103 178]
  [189  80 157]]

 [[179 160 133]
  [193 176 149]
  [224 211 184]
  ...
  [234 152 225]
  [198  98 174]
  [181  72 150]]

 [[179 160 133]
  [193 176 149]
  [224 211 184]
  ...
  [234 152 225]
  [198  98 174]
  [181  72 150]]]",1.6330325950002589,[]
6,"[[[ 31 133 122]
  [ 41 136 121]
  [ 62 142 120]
  ...
  [230 231 158]
  [187 190 110]
  [166 170  88]]

 [[ 31 133 122]
  [ 41 136 121]
  [ 62 141 120]
  ...
  [230 231 158]
  [186 190 110]
  [166 170  88]]

 [[ 38 137 127]
  [ 48 140 127]
  [ 68 146 125]
  ...
  [229 231 159]
  [189 193 116]
  [170 175  95]]

 ...

 [[ 69  78  81]
  [ 91 101 105]
  [136 150 154]
  ...
  [ 89  79 123]
  [106  96 144]
  [114 105 154]]

 [[ 52  61  64]
  [ 81  92  96]
  [143 157 162]
  ...
  [ 89  80 125]
  [107 100 148]
  [116 110 159]]

 [[ 52  61  64]
  [ 81  92  95]
  [143 156 162]
  ...
  [ 89  80 125]
  [107 100 148]
  [116 110 159]]]",1.6818766550022701,[]
7,"[[[147  87  98]
  [148  91  99]
  [151 100 101]
  ...
  [ 70  90 104]
  [ 53  70  87]
  [ 45  60  79]]

 [[147  87  98]
  [148  91  99]
  [151 100 102]
  ...
  [ 70  90 104]
  [ 53  70  87]
  [ 45  60  79]]

 [[150  89  99]
  [149  91  98]
  [147  95  96]
  ...
  [ 71  91 106]
  [ 61  77  96]
  [ 56  71  91]]

 ...

 [[133 165 188]
  [128 150 177]
  [116 118 157]
  ...
  [ 82 125  61]
  [ 37  79  27]
  [ 16  57  11]]

 [[137 167 192]
  [130 151 181]
  [117 118 158]
  ...
  [ 70 115  50]
  [ 23  65  16]
  [  0  42   0]]

 [[137 167 192]
  [131 151 181]
  [117 118 158]
  ...
  [ 70 115  50]
  [ 23  65  16]
  [  0  42   0]]]",1.643544523001765,[]
8,"[[[121 125 220]
  [103 104 198]
  [ 64  59 153]
  ...
  [164 149 169]
  [160 144 158]
  [158 142 153]]

 [[121 125 220]
  [102 104 198]
  [ 64  59 153]
  ...
  [164 149 169]
  [160 144 158]
  [158 142 153]]

 [[120 124 215]
  [103 104 195]
  [ 68  62 152]
  ...
  [157 144 164]
  [159 144 159]
  [160 145 157]]

 ...

 [[191 164 161]
  [191 166 161]
  [192 169 162]
  ...
  [ 36 102  37]
  [ 75 139  73]
  [ 94 157  89]]

 [[201 174 170]
  [201 175 170]
  [200 178 171]
  ...
  [ 26  96  27]
  [ 70 137  67]
  [ 91 157  86]]

 [[201 174 170]
  [201 175 170]
  [200 177 171]
  ...
  [ 26  96  27]
  [ 70 137  67]
  [ 91 157  86]]]",1.671300608002639,[]
9,"[[[224 175 161]
  [195 142 134]
  [136  73  78]
  ...
  [100  76  60]
  [103  83  50]
  [105  87  46]]

 [[224 175 161]
  [196 142 134]
  [136  73  78]
  ...
  [100  76  59]
  [103  83  50]
  [105  87  46]]

 [[226 178 162]
  [196 144 135]
  [134  73  76]
  ...
  [110  86  68]
  [116  96  61]
  [119 101  58]]

 ...

 [[218 145 110]
  [191 123  87]
  [136  76  39]
  ...
  [ 39 132 114]
  [ 57 152 133]
  [ 65 160 142]]

 [[225 151 115]
  [195 125  88]
  [130  70  32]
  ...
  [ 30 127 107]
  [ 52 151 131]
  [ 63 162 142]]

 [[225 151 115]
  [195 125  88]
  [131  70  32]
  ...
  [ 30 127 107]
  [ 52 151 131]
  [ 63 162 142]]]",1.6414063800002623,[]
