model_name,os,api,inference type,latency avg,top1,top5,map,miou,latency,thread count
mobilenet-v3-large-1.0-224-tf_FP16,s,ov,class,0.050027232043043,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/class/ov/mobilenet-v3-large-1.0-224-tf_FP16/mobilenet-v3-large-10-224-tf_FP16_ov_class_2024_5_14_18_47_ubuntu_s_3_onlylat.csv,3
mobilenet-v3-large-1.0-224-tf_FP16,s,ov,class,0.0468702493650452,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/class/ov/mobilenet-v3-large-1.0-224-tf_FP16/mobilenet-v3-large-10-224-tf_FP16_ov_class_2024_5_14_20_14_ubuntu_s_4_onlylat.csv,4
mobilenet-v2-1.4-224_FP16,s,ov,class,0.1041219416390008,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/class/ov/mobilenet-v2-1.4-224_FP16/mobilenet-v2-14-224_FP16_ov_class_2024_5_23_10_39_ubuntu_s_3_onlylat.csv,3
mobilenet-v2-1.4-224_FP16,s,ov,class,0.0948809322799993,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/class/ov/mobilenet-v2-1.4-224_FP16/mobilenet-v2-14-224_FP16_ov_class_2024_5_23_11_1_ubuntu_s_4_onlylat.csv,4
mobilenet-v3-small-1.0-224-tf_FP16,s,ov,class,0.0204363020650025,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/class/ov/mobilenet-v3-small-1.0-224-tf_FP16/mobilenet-v3-small-10-224-tf_FP16_ov_class_2024_5_23_10_38_ubuntu_s_3_onlylat.csv,3
mobilenet-v3-small-1.0-224-tf_FP16,s,ov,class,0.01949172574799691,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/class/ov/mobilenet-v3-small-1.0-224-tf_FP16/mobilenet-v3-small-10-224-tf_FP16_ov_class_2024_5_23_11_0_ubuntu_s_4_onlylat.csv,4
