zebra.jpg,75.811222,24 zebra,23.0,0.80859375
motorcycle.jpg,58.056667000000004,4 motorcycle,3.0,0.73828125,18 dog,17.0,0.44921875,18 dog,17.0,0.37890625,18 dog,17.0,0.34375,44 bottle,40.0,0.33203125,1 person,0.0,0.3203125,36 snowboard,32.0,0.3125,1 person,0.0,0.3125,18 dog,17.0,0.30078125,1 person,0.0,0.30078125
table_chair.jpg,57.625536999999994,75 remote,66.0,0.6875,15 bench,14.0,0.6328125,67 dining table,61.0,0.5625,67 dining table,61.0,0.5234375,75 remote,66.0,0.5,75 remote,66.0,0.4765625,67 dining table,61.0,0.4609375,75 remote,66.0,0.4375,75 remote,66.0,0.42578125,15 bench,14.0,0.4140625
cat.jpg,59.475981,17 cat,16.0,0.73828125,17 cat,16.0,0.3203125,17 cat,16.0,0.30078125
