,ncalls,tottime,percall_tot,cumtime,percall_cum,filename:lineno(function)
218,       30,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/missing.py:305(_isna_string_dtype)
219,       19,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:2927(prod)
220,      232,   0.001,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/construction.py:673(_sanitize_ndim)
221,       46,   0.001,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:5299(__contains__)
222,        5,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/printing.py:28(adjoin)
223,        2,   0.000,   0.000,   0.001,   0.001,/home/pi/.local/lib/python3.10/site-packages/pandas/io/common.py:1155(_is_binary_mode)
224,        6,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:2002(should_trim)
225,      244,   0.001,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:2346(get_block_type)
226,     1497,   0.001,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:428(len)
227,       62,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:7607(maybe_extract_name)
228,      120,   0.000,   0.000,   0.001,   0.000,/usr/lib/python3.10/re.py:187(match)
229,      101,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/printing.py:60(justify)
230,       10,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/series.py:1139(_get_value)
231,        6,   0.000,   0.000,   0.001,   0.000,<frozen importlib._bootstrap_external>:670(_compile_bytecode)
232,        1,   0.000,   0.000,   0.001,   0.001,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:3579(difference)
233,       23,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/frame.py:656(_constructor_sliced_from_mgr)
234,       18,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:3944(_get_indexer)
235,       73,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/common.py:96(is_bool_indexer)
236,        6,   0.000,   0.000,   0.001,   0.000,/usr/lib/python3.10/re.py:249(compile)
237,      235,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/_config/config.py:686(_warn_if_deprecated)
238,       34,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/_methods.py:54(_any)
239,        9,   0.001,   0.000,   0.001,   0.000,{pandas._libs.lib.map_infer}
240,       10,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:766(argpartition)
241,       60,   0.001,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:1442(base_formatter)
242,      490,   0.001,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:1932(just)
243,       77,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/series.py:750(_values)
244,       10,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/lib/shape_base.py:512(expand_dims)
245,        6,   0.001,   0.000,   0.001,   0.000,{built-in method marshal.loads}
246,        6,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:2010(<listcomp>)
247,      124,   0.001,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:5349(__getitem__)
248,        2,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:1417(_format_with_header)
249,        3,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:308(apply)
250,       15,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/array_algos/take.py:565(_take_preprocess_indexer_and_fill_value)
251,        3,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:956(_get_formatted_index)
252,       30,   0.001,   0.000,   0.001,   0.000,{built-in method pandas._libs.missing.isnaobj}
253,       23,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:6320(_should_compare)
254,      472,   0.001,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/_config/config.py:647(_get_deprecated_option)
255,       12,   0.001,   0.000,   0.001,   0.000,{method '_rebuild_blknos_and_blklocs' of 'pandas._libs.internals.BlockManager' objects}
256,      116,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/numerictypes.py:356(issubdtype)
257,       41,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/series.py:703(name)
258,       37,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:335(_from_mgr)
259,        2,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:949(<listcomp>)
260,       10,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/common.py:261(index_labels_to_array)
261,        9,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:6855(delete)
262,        1,   0.000,   0.000,   0.001,   0.001,/usr/lib/python3.10/sre_compile.py:783(compile)
263,       11,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/common.py:228(asarray_tuplesafe)
264,      191,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/common.py:556(require_length_match)
265,        9,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:3762(get_loc)
266,       79,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1066(is_numeric_dtype)
267,        1,   0.000,   0.000,   0.001,   0.001,/home/pi/.local/lib/python3.10/site-packages/pandas/io/common.py:1176(_get_binary_io_classes)
268,       12,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:841(_engine)
269,       77,   0.001,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:1960(internal_values)
270,        1,   0.000,   0.000,   0.001,   0.001,/home/pi/.local/lib/python3.10/site-packages/pandas/compat/_optional.py:81(import_optional_dependency)
271,      260,   0.001,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/construction.py:419(extract_array)
272,        1,   0.000,   0.000,   0.001,   0.001,/usr/lib/python3.10/importlib/__init__.py:108(import_module)
273,        6,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:2017(<listcomp>)
274,       41,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:760(_set_axis)
275,       10,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/construction.py:487(<listcomp>)
276,        1,   0.000,   0.000,   0.001,   0.001,<frozen importlib._bootstrap>:1038(_gcd_import)
277,       71,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:2317(maybe_coerce_values)
278,       20,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/JpegImagePlugin.py:253(DQT)
279,      539,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:1923(<genexpr>)
280,       10,   0.001,   0.000,   0.001,   0.000,{method 'argpartition' of 'numpy.ndarray' objects}
281,       35,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:648(_simple_new)
282,        1,   0.000,   0.000,   0.001,   0.001,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:754(_difference)
283,       19,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/series.py:791(array)
284,        1,   0.000,   0.000,   0.001,   0.001,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:433(to_native_types)
285,      131,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1425(_is_dtype_type)
286,       44,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:2388(new_block)
287,       19,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:1964(array_values)
288,        1,   0.000,   0.000,   0.001,   0.001,/home/pi/.local/lib/python3.10/site-packages/pandas/core/reshape/concat.py:713(_get_concat_axis)
289,       30,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:2375(new_block_2d)
290,       20,   0.001,   0.000,   0.001,   0.000,{method 'join' of 'bytes' objects}
291,    69/15,   0.000,   0.000,   0.001,   0.000,/usr/lib/python3.10/abc.py:121(__subclasscheck__)
292,       23,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/frame.py:653(_sliced_from_mgr)
293,      113,   0.000,   0.000,   0.001,   0.000,{built-in method builtins.all}
294,    69/15,   0.001,   0.000,   0.001,   0.000,{built-in method _abc._abc_subclasscheck}
295,       30,   0.000,   0.000,   0.001,   0.000,<__array_function__ internals>:177(argsort)
296,        3,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:633(to_native_types)
297,       19,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:2241(array_values)
298,        7,   0.000,   0.000,   0.001,   0.000,<frozen importlib._bootstrap>:492(_init_module_attrs)
299,        8,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:1613(_format_strings)
300,        1,   0.000,   0.000,   0.001,   0.001,/home/pi/.local/lib/python3.10/site-packages/pandas/core/reshape/concat.py:773(_concat_indexes)
301,        6,   0.001,   0.000,   0.001,   0.000,{built-in method io.open_code}
302,        1,   0.000,   0.000,   0.001,   0.001,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:5421(append)
303,      113,   0.001,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/printing.py:193(as_escaped_string)
304,       63,   0.000,   0.000,   0.001,   0.000,/usr/lib/python3.10/posixpath.py:71(join)
305,       36,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexing.py:2678(check_dict_or_set_indexers)
306,       20,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/Image.py:413(_getencoder)
307,       30,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/api.py:379(default_index)
308,        1,   0.000,   0.000,   0.001,   0.001,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/concat.py:94(concatenate_managers)
309,       42,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1562(validate_all_hashable)
310,       89,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/series.py:653(name)
311,        1,   0.000,   0.000,   0.001,   0.001,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:5457(_concat)
312,      104,   0.000,   0.000,   0.001,   0.000,{built-in method builtins.any}
313,      527,   0.001,   0.000,   0.001,   0.000,{pandas._libs.lib.is_list_like}
314,       46,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexing.py:1629(_validate_integer)
315,        8,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:1619(<listcomp>)
316,      178,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:192(_can_consolidate)
317,     1271,   0.001,   0.000,   0.001,   0.000,{built-in method builtins.issubclass}
318,        2,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:564(__init__)
319,       19,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/arrays/numpy_.py:98(__init__)
320,        9,   0.000,   0.000,   0.001,   0.000,<__array_function__ internals>:177(delete)
321,       32,   0.000,   0.000,   0.001,   0.000,/usr/lib/python3.10/warnings.py:181(_add_filter)
322,       19,   0.000,   0.000,   0.001,   0.000,/usr/lib/python3.10/warnings.py:130(filterwarnings)
323,       18,   0.001,   0.000,   0.001,   0.000,{method 'get_indexer' of 'pandas._libs.index.IndexEngine' objects}
324,      232,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/construction.py:712(_sanitize_str_dtypes)
325,       30,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:5152(_get_engine_target)
326,        3,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:2499(to_native_types)
327,       30,   0.000,   0.000,   0.001,   0.000,<__array_function__ internals>:177(atleast_2d)
328,      170,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/_asarray.py:109(<setcomp>)
329,       30,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:1012(argsort)
330,      364,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:963(__len__)
331,        1,   0.000,   0.000,   0.001,   0.001,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:673(_with_infer)
332,       90,   0.000,   0.000,   0.001,   0.000,<frozen importlib._bootstrap_external>:126(_path_join)
333,        3,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:422(_get_indexer)
334,       69,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/printing.py:69(<listcomp>)
335,       21,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:6250(_maybe_promote)
336,      170,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:2124(_grouping_func)
337,      232,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/numerictypes.py:282(issubclass_)
338,        2,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:1438(_format_native_types)
339,        1,   0.000,   0.000,   0.001,   0.001,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:3641(_difference)
340,       23,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:6342(_is_comparable_dtype)
341,       25,   0.000,   0.000,   0.001,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:425(__init__)
342,      237,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/_config/config.py:674(_translate_key)
343,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/sambashare/BacArbeit/scripts/lib/data.py:18(store_output_dictionary_class)
344,        9,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/lib/function_base.py:4999(delete)
345,       25,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/base.py:69(shape)
346,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/reshape/concat.py:703(_get_comb_axis)
347,     1533,   0.000,   0.000,   0.000,   0.000,{method 'append' of 'list' objects}
348,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/Image.py:527(_new)
349,      590,   0.000,   0.000,   0.000,   0.000,{built-in method builtins.hasattr}
350,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/api.py:72(get_objs_combined_axis)
351,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:944(parse)
352,      190,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/base.py:166(__setattr__)
353,       39,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:198(_simple_new)
354,       88,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:562(_get_axis)
355,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/common.py:289(_get_filepath_or_buffer)
356,       80,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:1617(<lambda>)
357,      232,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/construction.py:732(_maybe_repeat)
358,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/concat.py:202(_maybe_reindex_columns_na_proxy)
359,       30,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/shape_base.py:81(atleast_2d)
360,       25,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexing.py:1614(_is_scalar_access)
361,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/api.py:120(_get_combined_index)
362,       12,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:380(cache_from_source)
363,      237,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/_config/config.py:615(_select_options)
364,       21,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:487(_validate_dtype)
365,       41,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:225(set_axis)
366,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:436(_parse_sub)
367,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/series.py:581(_constructor_from_mgr)
368,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:540(copy)
369,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:1426(<listcomp>)
370,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/JpegImagePlugin.py:62(APP)
371,       15,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/array_algos/take.py:326(_get_take_nd_function)
372,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:180(__new__)
373,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_compile.py:622(_code)
374,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/cast.py:550(maybe_promote)
375,       88,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/flags.py:53(__init__)
376,      113,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/inference.py:373(is_sequence)
377,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:494(_parse)
378,       23,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/series.py:1372(_set_as_cached)
379,       20,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/Image.py:242(_conv_type_shape)
380,       10,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/posixpath.py:377(abspath)
381,      253,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:884(<genexpr>)
382,       10,   0.000,   0.000,   0.000,   0.000,{method 'close' of '_io.BufferedReader' objects}
383,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/JpegImagePlugin.py:205(SOF)
384,       50,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexing.py:2651(is_label_like)
385,       11,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:150(_path_is_mode_type)
386,       97,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/construction.py:484(ensure_wrapped_if_datetimelike)
387,       10,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:159(_path_isfile)
388,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:57(__init__)
389,       13,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:391(cached)
390,      181,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:187(is_extension)
391,       25,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexing.py:948(_is_nested_tuple_indexer)
392,      200,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/construction.py:665(_sanitize_non_ordered)
393,       50,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/Image.py:835(load)
394,      254,   0.000,   0.000,   0.000,   0.000,{method 'split' of 'str' objects}
395,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/reshape/concat.py:403(__init__)
396,      106,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/inference.py:334(is_hashable)
397,       27,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1587(pandas_dtype)
398,       46,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexers/utils.py:62(is_list_like_indexer)
399,        4,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/array_algos/take.py:288(_get_take_nd_function_cached)
400,        8,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:169(__enter__)
401,       50,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/JpegImagePlugin.py:57(Skip)
402,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/numeric.py:1347(normalize_axis_tuple)
403,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:861(get_tensor)
404,        7,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:510(_get_cached)
405,       32,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/warnings.py:458(__enter__)
406,        5,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/printing.py:48(<listcomp>)
407,       32,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/printing.py:65(<listcomp>)
408,      202,   0.000,   0.000,   0.000,   0.000,{method 'format' of 'str' objects}
409,       20,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/inference.py:273(is_dict_like)
410,       44,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:137(is_object_dtype)
411,       30,   0.000,   0.000,   0.000,   0.000,{method 'argsort' of 'numpy.ndarray' objects}
412,      123,   0.000,   0.000,   0.000,   0.000,{built-in method __new__ of type object at 0xaaaade1b3a08}
413,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:974(<listcomp>)
414,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:487(get_dataframe_repr_params)
415,      169,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:908(__len__)
416,      230,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/_binary.py:90(i16be)
417,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:151(_initialize_columns)
418,       41,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/base.py:73(_validate_set_axis)
419,        9,   0.000,   0.000,   0.000,   0.000,{method 'get_loc' of 'pandas._libs.index.IndexEngine' objects}
420,       10,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/posixpath.py:338(normpath)
421,       20,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/JpegImagePlugin.py:273(<listcomp>)
422,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/string.py:67(_insert_dot_separators)
423,      324,   0.000,   0.000,   0.000,   0.000,{pandas._libs.lib.is_np_dtype}
424,      121,   0.000,   0.000,   0.000,   0.000,{method 'match' of 're.Pattern' objects}
425,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/api.py:106(_get_distinct_objs)
426,       21,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:591(_dtype_to_subclass)
427,       13,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/warnings.py:165(simplefilter)
428,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:278(get_dtypes)
429,       38,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/series.py:626(dtype)
430,      5/1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_compile.py:87(_compile)
431,       90,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:128(<listcomp>)
432,      124,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/common.py:149(cast_scalar_indexer)
